final_value
1021.1483440648656
1021.1483440648659
1021.1483440648663
1021.1483440648651
1021.1483440648659
1021.1483440648647
1021.1483440648657
1021.1483440648669
1021.1483440648657
1021.1483440648653
1021.1483440648667
1021.1483440648656
1021.1483440648656
1021.1483440648664
1021.1483440648656
1021.1483440648656
1021.1483440648666
1021.1483440648673
1021.1483440648667
1021.1483440648659
1021.1483440648651
1021.1483440648647
1021.1483440648659
1021.1483440648664
1021.1483440648657
1021.1483440648656
1021.148344064866
1021.1483440648656
1021.1483440648659
1021.1483440648672
1021.1483440648663
1021.148344064865
1021.1483440648657
1021.1483440648658
1021.1483440648669
1021.1483440648656
1021.1483440648657
1021.148344064866
1021.1483440648659
1021.1483440648663
1021.1483440648663
1021.1483440648664
1021.1483440648661
1021.1483440648655
1021.1483440648667
1021.148344064866
1021.1483440648666
1021.1483440648658
1021.1483440648667
1021.1483440648658
1021.1483440648658
1021.1483440648658
1021.1483440648664
1021.1483440648666
1021.1483440648665
1021.1483440648666
1021.1483440648656
1021.1483440648656
1021.1483440648659
1021.1483440648661
1021.1483440648669
1021.1483440648651
1021.1483440648652
1021.1483440648658
1021.148344064866
1021.1483440648661
1021.1483440648665
1021.1483440648659
1021.1483440648667
1021.1483440648659
1021.148344064866
1021.1483440648663
1021.1483440648658
1021.1483440648664
1021.1483440648656
1021.1483440648659
1021.1483440648651
1021.148344064866
1021.1483440648664
1021.1483440648661
1021.1483440648658
1021.1483440648663
1021.1483440648651
1021.148344064866
1021.1483440648665
1021.1483440648658
1021.1483440648659
1021.1483440648661
1021.1483440648656
1021.1483440648656
1021.1483440648653
1021.1483440648663
1021.1483440648655
1021.1483440648653
1021.1483440648657
1021.1483440648667
1021.1483440648667
1021.1483440648656
1021.1483440648657
1021.1483440648658
1021.148344064866
1021.1483440648666
1021.1483440648668
1021.1483440648657
1021.1483440648669
1021.1483440648651
1021.1483440648658
1021.1483440648655
1021.1483440648657
1021.1483440648664
1021.1483440648667
1021.1483440648651
1021.1483440648652
1021.1483440648651
1021.1483440648656
1021.1483440648652
1021.1483440648666
1021.1483440648657
1021.1483440648666
1021.1483440648668
1021.1483440648663
1021.1483440648652
1021.1483440648656
1021.1483440648647
1021.1483440648663
1021.1483440648663
1021.1483440648656
1021.148344064866
1021.1483440648655
1021.1483440648665
1021.1483440648658
1021.148344064866
1021.1483440648659
1021.1483440648667
1021.1483440648666
1021.1483440648658
1021.148344064865
1021.1483440648656
1021.1483440648659
1021.1483440648663
1021.1483440648656
1021.1483440648657
1021.1483440648651
1021.1483440648673
1021.1483440648658
1021.1483440648667
1021.1483440648668
1021.1483440648653
1021.1483440648664
1021.1483440648661
1021.1483440648665
1021.148344064866
1021.1483440648669
1021.1483440648655
1021.148344064865
1021.1483440648661
1021.148344064866
1021.1483440648658
1021.1483440648661
1021.1483440648653
1021.1483440648667
1021.1483440648655
1021.1483440648656
1021.1483440648663
1021.1483440648652
1021.1483440648648
1021.1483440648655
1021.1483440648656
1021.1483440648653
1021.1483440648653
1021.1483440648664
1021.1483440648658
1021.1483440648667
1021.1483440648665
1021.1483440648659
1021.1483440648661
1021.1483440648659
1021.148344064866
1021.1483440648661
1021.1483440648659
1021.148344064866
1021.1483440648651
1021.148344064866
1021.1483440648647
1021.1483440648659
1021.1483440648659
1021.1483440648659
1021.1483440648652
1021.1483440648651
1021.1483440648659
1021.1483440648664
1021.148344064866
1021.1483440648665
1021.1483440648666
1021.1483440648663
1021.1483440648659
1021.1483440648658
1021.148344064866
1021.1483440648664
1021.1483440648663
1021.1483440648656
1021.1483440648664
1021.1483440648659
1021.148344064866
1021.148344064865
1021.148344064865
1021.1483440648663
1021.1483440648667
1021.1483440648656
1021.1483440648664
1021.1483440648663
1021.1483440648653
1021.1483440648653
1021.1483440648665
1021.1483440648652
1021.1483440648649
1021.148344064866
1021.1483440648653
1021.1483440648656
1021.1483440648663
1021.1483440648657
1021.1483440648666
1021.1483440648659
1021.1483440648659
1021.1483440648653
1021.1483440648663
1021.1483440648668
1021.1483440648674
1021.1483440648658
1021.1483440648659
1021.148344064866
1021.1483440648661
1021.1483440648663
1021.1483440648669
1021.1483440648658
1021.1483440648653
1021.1483440648661
1021.1483440648658
1021.1483440648663
1021.1483440648663
1021.1483440648656
1021.1483440648675
1021.1483440648659
1021.1483440648661
1021.1483440648656
1021.1483440648659
1021.1483440648675
1021.1483440648665
1021.1483440648664
1021.1483440648666
1021.1483440648665
1021.1483440648664
1021.1483440648652
1021.1483440648668
1021.1483440648657
1021.1483440648663
1021.148344064866
1021.1483440648664
1021.1483440648665
1021.1483440648664
1021.1483440648666
1021.1483440648664
1021.1483440648663
1021.1483440648652
1021.148344064866
1021.1483440648653
1021.1483440648666
1021.148344064866
1021.1483440648669
1021.1483440648652
1021.1483440648655
1021.1483440648659
1021.1483440648667
1021.1483440648672
1021.1483440648664
1021.1483440648663
1021.1483440648655
1021.1483440648669
1021.148344064867
1021.148344064865
1021.1483440648661
1021.1483440648665
1021.1483440648665
1021.1483440648673
1021.1483440648657
1021.1483440648669
1021.1483440648655
1021.148344064866
1021.148344064866
1021.1483440648663
1021.148344064866
1021.1483440648665
1021.1483440648676
1021.1483440648665
1021.1483440648669
1021.1483440648666
1021.1483440648663
1021.1483440648663
1021.1483440648657
1021.1483440648666
1021.1483440648657
1021.1483440648659
1021.1483440648665
1021.1483440648651
1021.1483440648656
1021.1483440648665
1021.148344064866
1021.1483440648661
1021.1483440648655
1021.1483440648658
1021.1483440648657
1021.1483440648659
1021.1483440648668
1021.1483440648664
1021.1483440648666
1021.1483440648661
1021.1483440648661
1021.1483440648653
1021.1483440648663
1021.1483440648656
1021.1483440648653
1021.1483440648656
1021.1483440648664
1021.148344064867
1021.1483440648653
1021.1483440648658
1021.1483440648657
1021.1483440648669
1021.1483440648665
1021.1483440648651
1021.1483440648651
1021.1483440648663
1021.1483440648664
1021.1483440648663
1021.1483440648663
1021.1483440648669
1021.1483440648649
1021.148344064866
1021.1483440648655
1021.1483440648649
1021.1483440648664
1021.1483440648655
1021.1483440648657
1021.1483440648668
1021.1483440648652
1021.1483440648665
1021.1483440648659
1021.1483440648653
1021.1483440648656
1021.1483440648655
1021.1483440648666
1021.1483440648663
1021.1483440648659
1021.1483440648669
1021.1483440648652
1021.148344064865
1021.1483440648665
1021.1483440648667
1021.1483440648665
1021.1483440648666
1021.1483440648659
1021.1483440648667
1021.1483440648657
1021.148344064866
1021.1483440648669
1021.1483440648666
1021.1483440648658
1021.1483440648666
1021.1483440648666
1021.1483440648658
1021.1483440648659
1021.1483440648657
1021.1483440648661
1021.148344064867
1021.1483440648667
1021.1483440648657
1021.148344064866
1021.1483440648656
1021.1483440648656
1021.1483440648655
1021.1483440648655
1021.1483440648661
1021.1483440648648
1021.148344064866
1021.1483440648665
1021.1483440648658
1021.1483440648666
1021.1483440648668
1021.1483440648659
1021.1483440648664
1021.148344064866
1021.1483440648659
1021.1483440648659
1021.1483440648661
1021.148344064866
1021.148344064866
1021.1483440648656
1021.1483440648668
1021.1483440648652
1021.148344064866
1021.148344064864
1021.1483440648659
1021.1483440648663
1021.148344064865
1021.1483440648657
1021.1483440648661
1021.1483440648661
1021.148344064866
1021.1483440648659
1021.1483440648667
1021.1483440648668
1021.1483440648661
1021.1483440648656
1021.1483440648652
1021.1483440648655
1021.1483440648665
1021.1483440648657
1021.1483440648657
1021.1483440648653
1021.1483440648643
1021.148344064866
1021.148344064865
1021.1483440648661
1021.1483440648652
1021.1483440648659
1021.148344064866
1021.148344064865
1021.1483440648655
1021.1483440648652
1021.1483440648659
1021.1483440648658
1021.148344064865
1021.148344064866
1021.1483440648667
1021.1483440648672
1021.148344064866
1021.1483440648665
1021.1483440648663
1021.1483440648652
1021.1483440648663
1021.1483440648655
1021.1483440648649
1021.1483440648659
1021.1483440648665
1021.1483440648652
1021.1483440648669
1021.1483440648661
1021.1483440648663
1021.1483440648655
1021.1483440648661
1021.148344064867
1021.1483440648659
1021.1483440648668
1021.148344064866
1021.1483440648653
1021.1483440648664
1021.148344064866
1021.1483440648658
1021.1483440648663
1021.1483440648667
1021.148344064867
1021.1483440648666
1021.1483440648655
1021.1483440648669
1021.1483440648648
1021.1483440648664
1021.1483440648657
1021.1483440648659
1021.1483440648666
1021.1483440648653
1021.1483440648661
1021.1483440648657
1021.1483440648657
1021.1483440648655
1021.1483440648667
1021.1483440648659
1021.1483440648661
1021.1483440648666
1021.1483440648658
1021.1483440648655
1021.148344064866
1021.1483440648651
1021.1483440648657
1021.148344064866
1021.148344064867
1021.1483440648659
1021.148344064866
1021.1483440648653
1021.1483440648664
1021.1483440648653
1021.1483440648666
1021.1483440648663
1021.1483440648653
1021.1483440648661
1021.1483440648663
1021.1483440648668
1021.1483440648659
1021.1483440648653
1021.1483440648665
1021.1483440648663
1021.1483440648669
1021.1483440648664
1021.1483440648656
1021.1483440648664
1021.1483440648666
1021.1483440648663
1021.1483440648656
1021.148344064867
1021.1483440648655
1021.1483440648661
1021.1483440648667
1021.1483440648663
1021.1483440648661
1021.1483440648666
1021.148344064866
1021.1483440648655
1021.1483440648652
1021.1483440648651
1021.1483440648655
1021.1483440648653
1021.1483440648664
1021.1483440648656
1021.1483440648672
1021.1483440648659
1021.1483440648652
1021.1483440648653
1021.1483440648666
1021.1483440648659
1021.1483440648665
1021.1483440648661
1021.1483440648656
1021.1483440648666
1021.1483440648656
1021.1483440648665
1021.1483440648648
1021.148344064866
1021.1483440648665
1021.1483440648668
1021.1483440648657
1021.1483440648658
1021.1483440648652
1021.148344064866
1021.1483440648672
1021.1483440648661
1021.1483440648663
1021.1483440648653
1021.1483440648653
1021.1483440648637
1021.1483440648651
1021.1483440648657
1021.148344064866
1021.1483440648653
1021.1483440648661
1021.1483440648659
1021.1483440648652
1021.148344064866
1021.148344064866
1021.1483440648655
1021.1483440648667
1021.148344064866
1021.1483440648655
1021.1483440648663
1021.1483440648669
1021.1483440648668
1021.1483440648664
1021.148344064865
1021.1483440648655
1021.1483440648653
1021.1483440648647
1021.1483440648667
1021.1483440648656
1021.1483440648669
1021.1483440648653
1021.1483440648664
1021.1483440648661
1021.1483440648658
1021.1483440648666
1021.1483440648665
1021.1483440648659
1021.1483440648659
1021.1483440648666
1021.1483440648665
1021.148344064866
1021.1483440648658
1021.1483440648665
1021.148344064866
1021.1483440648651
1021.1483440648663
1021.1483440648663
1021.1483440648655
1021.1483440648661
1021.1483440648655
1021.1483440648663
1021.148344064866
1021.148344064866
1021.1483440648657
1021.1483440648653
1021.148344064866
1021.1483440648666
1021.1483440648669
1021.1483440648664
1021.1483440648664
1021.1483440648656
1021.1483440648665
1021.1483440648663
1021.1483440648659
1021.1483440648659
1021.1483440648652
1021.1483440648661
1021.1483440648668
1021.1483440648665
1021.1483440648657
1021.1483440648664
1021.1483440648641
1021.1483440648657
1021.1483440648656
1021.148344064867
1021.1483440648656
1021.148344064867
1021.1483440648664
1021.1483440648658
