entry_date,exit_date,symbol,spread_type,direction,entry_price,exit_price,entry_vix,exit_vix,position_size,pnl_pct,pnl_dollar,hold_days,exit_reason,vrp_at_entry,regime_at_entry,size_multiplier
2025-09-26 04:00:00,2025-10-01 04:00:00,SPY,bull_put,long,661.82,668.45,15.29,16.29,199.80554621910917,0.158457110768867,31.66060956947536,5,take_profit,0.07635583349333393,NEUTRAL,1.0
2025-09-19 04:00:00,2025-10-02 04:00:00,SPY,bull_put,long,663.7,669.22,15.45,16.63,203.88321042766242,0.150738849784453,30.73312063022743,13,take_profit,0.0698309732013411,NEUTRAL,1.0
2025-10-03 04:00:00,2025-10-10 04:00:00,SPY,bull_put,long,669.21,653.02,16.65,21.66,205.13108503165648,-0.3,-61.53932550949694,7,stop_loss,0.1098097212374016,NEUTRAL,1.0
2025-10-10 04:00:00,2025-10-13 04:00:00,SPY,bull_put,long,653.02,663.04,21.66,19.03,203.90029852146654,0.24642539285829085,50.246211167075174,3,take_profit,0.10093086601541813,NEUTRAL,1.0
2025-10-17 04:00:00,2025-10-20 04:00:00,SPY,bull_put,long,664.39,671.3,20.78,18.23,204.90522274480804,0.17232990319254915,35.31129719926049,3,take_profit,0.07712702788339965,NEUTRAL,1.0
2025-10-24 04:00:00,2025-10-27 04:00:00,SPY,bull_put,long,677.25,685.24,16.37,15.79,123.36686921327595,0.187765669988926,23.164062852266966,3,take_profit,0.028397659091863647,NEUTRAL,0.6
2025-10-31 04:00:00,2025-11-06 05:00:00,SPY,bull_put,long,682.06,670.31,17.44,19.5,123.64483796750315,-0.3,-37.09345139025094,6,stop_loss,0.027278333719712583,NEUTRAL,0.6
2025-11-07 05:00:00,2025-11-10 05:00:00,SPY,bull_put,long,670.97,681.44,19.08,17.6,205.33286091803356,0.24835468216811488,50.995377411967965,3,take_profit,0.0708719202035889,NEUTRAL,1.0
2025-11-14 05:00:00,2025-11-18 05:00:00,SPY,bull_put,long,671.93,660.08,19.83,24.69,206.3527684662729,-0.3,-61.90583053988186,4,stop_loss,0.06675003080922054,NEUTRAL,1.0
2025-11-21 05:00:00,2025-11-24 05:00:00,SPY,bull_put,long,659.03,668.73,23.43,20.52,205.11465185547527,0.23716801219298797,48.64663425221984,3,take_profit,0.09122159564586207,NEUTRAL,1.0
2025-12-01 05:00:00,2025-12-10 05:00:00,SPY,bull_put,long,680.27,687.57,17.24,15.77,123.65255072431181,0.1907225059536052,23.58332434169603,9,take_profit,0.02208341883819251,NEUTRAL,0.6
2025-12-08 05:00:00,2025-12-17 05:00:00,SPY,bull_put,long,683.63,671.4,16.66,17.62,122.16872011562006,-0.3,-36.65061603468602,9,stop_loss,0.02833600083454435,NEUTRAL,0.6
2025-12-15 05:00:00,2025-12-23 05:00:00,SPY,bull_put,long,680.73,687.96,16.5,14.0,204.1158766250412,0.1891724473860285,38.6130999315037,8,take_profit,0.044508695311196306,NEUTRAL,1.0
2025-12-22 05:00:00,2026-01-05 05:00:00,SPY,bull_put,long,684.83,687.72,14.08,14.9,121.04635270449545,0.09488458566193571,11.48543302225458,14,manage_21dte,0.03869086687925416,NEUTRAL,0.6
2025-12-30 05:00:00,2026-01-09 05:00:00,SPY,bull_put,long,687.01,694.07,14.33,14.49,204.17757365120008,0.1812714197620408,37.01155865932169,10,take_profit,0.061828995313253865,NEUTRAL,1.0
2026-01-14 05:00:00,2026-01-20 05:00:00,SPY,bull_put,long,690.36,677.58,16.75,20.09,203.51354738106727,-0.3,-61.05406421432018,6,stop_loss,0.08433841406673417,NEUTRAL,1.0
2026-01-07 05:00:00,2026-01-20 05:00:00,SPY,bull_put,long,689.58,677.58,15.38,20.09,202.74465789271105,-0.3,-60.823397367813314,13,stop_loss,0.06302267983600947,NEUTRAL,1.0
2026-01-22 05:00:00,2026-01-27 05:00:00,SPY,bull_put,long,688.98,695.49,15.64,16.35,205.1308913072788,0.15292179198294445,31.368983489767675,5,take_profit,0.05015327349816445,NEUTRAL,1.0
2026-01-29 05:00:00,2026-02-05 05:00:00,SPY,bull_put,long,694.04,677.62,16.88,21.77,205.75827097707415,-0.3,-61.72748129312224,7,stop_loss,0.06288188720765155,NEUTRAL,1.0
2026-02-05 05:00:00,2026-02-06 05:00:00,SPY,bull_put,long,677.62,690.62,21.77,17.76,204.5237213512117,0.29966083727860665,61.28774958344054,1,take_profit,0.10408742251083103,NEUTRAL,1.0
2026-02-12 05:00:00,2026-02-20 05:00:00,SPY,bull_put,long,681.27,689.43,20.82,19.09,205.74947634288048,0.20644364330154805,42.47567150360992,8,take_profit,0.06516784971330081,NEUTRAL,1.0
2026-02-27 05:00:00,2026-03-06 05:00:00,SPY,bull_put,long,685.99,672.38,19.86,29.49,202.46700997749363,-0.3,-60.74010299324809,7,stop_loss,0.06802997088993154,NEUTRAL,1.0
2026-02-20 05:00:00,2026-03-06 05:00:00,SPY,bull_put,long,689.43,672.38,19.09,29.49,206.59898977295268,-0.3,-61.9796969318858,14,stop_loss,0.07261327273021655,NEUTRAL,1.0
2026-03-09 04:00:00,2026-03-12 04:00:00,SPY,bull_put,long,678.27,666.06,25.5,27.29,204.14459377445002,-0.3,-61.243378132335,3,stop_loss,0.1380660769112621,NEUTRAL,1.0
2026-03-16 04:00:00,2026-03-20 04:00:00,SPY,bull_put,long,669.03,648.57,23.51,24.06,202.91972621180332,-0.3,-60.87591786354099,4,stop_loss,0.11264776501440855,NEUTRAL,1.0
