date,capital,open_value,total_value,open_positions
2025-02-19 05:00:00,957.5034505763803,43.031202548572395,1000.5346531249527,2
2025-02-20 05:00:00,936.5030408130773,63.85258768182159,1000.3556284948988,3
2025-02-21 05:00:00,915.9623668943425,83.30112061396076,999.2634875083032,4
2025-02-24 05:00:00,936.9299689429014,61.954460560807874,998.8844295037093,3
2025-02-25 05:00:00,936.4172092450284,62.15911298005917,998.5763222250876,3
2025-02-26 05:00:00,935.844423159052,62.763279878323615,998.6077030373756,3
2025-02-27 05:00:00,915.3568254370906,82.2490551391465,997.6058805762372,4
2025-02-28 05:00:00,895.3100431339717,103.5793753850403,998.889418519012,5
2025-03-03 05:00:00,936.0218501458432,61.0528635736833,997.0747137195266,3
2025-03-04 05:00:00,935.3078197593501,61.04422015492072,996.3520399142708,3
2025-03-05 05:00:00,934.1154355107133,62.892698022391414,997.0081335331047,3
2025-03-06 05:00:00,913.7199976008633,82.17171665372506,995.8917142545884,4
2025-03-07 05:00:00,893.7832476086563,102.56903344319143,996.3522810518477,5
2025-03-10 04:00:00,933.8193233146417,60.182845646011344,994.0021689606531,3
2025-03-11 04:00:00,932.3912411350229,61.20488065372349,993.5961217887465,3
2025-03-12 04:00:00,931.5680332529781,62.3528733931732,993.9209066461514,3
2025-03-13 04:00:00,911.2963182843413,81.79339522784488,993.0897135121861,4
2025-03-14 04:00:00,891.4810274362277,103.29819093912117,994.7792183753488,5
2025-03-17 04:00:00,933.9752109349071,61.60057137618536,995.5757823110924,3
2025-03-18 04:00:00,933.8321872912531,61.07778967286576,994.9099769641189,3
2025-03-19 04:00:00,933.0572002332927,62.51796744577614,995.5751676790688,3
2025-03-20 04:00:00,912.749159729943,82.64522141585996,995.394381145803,4
2025-03-21 04:00:00,892.8830668878053,102.29063080764858,995.1736976954538,5
2025-03-24 04:00:00,935.3497236475383,61.655839311147076,997.0055629586855,3
2025-03-25 04:00:00,935.1901591992128,61.963614911662944,997.1537741108757,3
2025-03-26 04:00:00,934.4041770291136,62.00985837804137,996.414035407155,3
2025-03-27 04:00:00,914.0628729672558,82.18648334573501,996.2493563129908,4
2025-03-28 04:00:00,933.6960041251019,61.03347176144795,994.7294758865498,3
2025-03-31 04:00:00,933.4290711249112,61.71010646712435,995.1391775920355,3
2025-04-01 04:00:00,932.8170888537117,62.496389258923216,995.3134781126348,3
2025-04-02 04:00:00,933.1677842000234,62.54119132222188,995.7089755222453,3
2025-04-03 04:00:00,971.9284362068742,21.592492334727282,993.5209285416014,1
2025-04-04 04:00:00,971.3615607289413,21.511593042618273,992.8731537715596,1
2025-04-07 04:00:00,950.3109639262844,42.52387359737628,992.8348375236608,2
2025-04-08 04:00:00,929.738979795164,62.42981505943908,992.1687948546031,3
2025-04-09 04:00:00,973.7945394774179,21.6039812531976,995.3985207306155,1
2025-04-10 04:00:00,973.1397784929562,21.610622800063314,994.7504012930195,1
2025-04-11 04:00:00,952.015456164767,43.12054013646597,995.1359963012329,2
2025-04-14 04:00:00,931.392345682424,64.16198301178738,995.5543286942113,3
2025-04-15 04:00:00,932.8631393938762,62.511480526133155,995.3746199200093,3
2025-04-16 04:00:00,953.6598792429902,40.32523491580318,993.9851141587934,2
2025-04-17 04:00:00,953.6598792429902,40.382770064353295,994.0426493073435,2
2025-04-21 04:00:00,993.7206115956523,0.0,993.7206115956523,0
2025-04-22 04:00:00,993.7206115956523,0.0,993.7206115956523,0
2025-04-23 04:00:00,993.7206115956523,0.0,993.7206115956523,0
2025-04-24 04:00:00,993.7206115956523,0.0,993.7206115956523,0
2025-04-25 04:00:00,993.7206115956523,0.0,993.7206115956523,0
2025-04-28 04:00:00,993.7206115956523,0.0,993.7206115956523,0
2025-04-29 04:00:00,972.0147309093715,21.705880686280853,993.7206115956523,1
2025-04-30 04:00:00,950.7684187167241,42.96080756674568,993.7292262834698,2
2025-05-01 04:00:00,930.018251838381,64.01543575308698,994.033687591468,3
2025-05-02 04:00:00,909.7344016542984,85.24953924064718,994.9839408949456,4
2025-05-05 04:00:00,932.6241512498922,61.87093898069437,994.4950902305866,3
2025-05-06 04:00:00,932.6295800129988,61.348372770871514,993.9779527838703,3
2025-05-07 04:00:00,931.9724273296849,62.26352236902345,994.2359496987084,3
2025-05-08 04:00:00,911.6895955541696,82.98019602721345,994.669791581383,4
2025-05-09 04:00:00,891.8322443279138,102.73181380721644,994.5640581351303,5
2025-05-12 04:00:00,935.6502374594291,62.24057179402205,997.8908092534512,3
2025-05-13 04:00:00,935.842826257771,62.45901268985514,998.3018389476262,3
2025-05-14 04:00:00,935.5940140195681,62.76384912266282,998.3578631422309,3
2025-05-15 04:00:00,915.115432851578,83.54899140806819,998.6644242596462,4
2025-05-16 04:00:00,895.060484294879,104.13314300623696,999.193627301116,5
2025-05-19 04:00:00,937.5924301923831,61.71510916351927,999.3075393559023,3
2025-05-20 04:00:00,937.150705335557,61.949335964823774,999.1000413003808,3
2025-05-21 04:00:00,935.8671038850332,62.189041208400496,998.0561450934337,3
2025-05-22 04:00:00,915.3914375909443,82.68924766561246,998.0806852565568,4
2025-05-23 04:00:00,895.3507450152483,102.16552787664922,997.5162728918975,5
2025-05-27 04:00:00,957.771586118463,41.86876157033818,999.6403476888012,2
2025-05-28 04:00:00,956.707877883252,42.69024504944586,999.3981229326978,2
2025-05-29 04:00:00,935.7547764459151,63.811861567712256,999.5666380136274,3
2025-05-30 04:00:00,915.2738385375158,84.22142276458776,999.4952613021035,4
2025-06-02 04:00:00,937.359213225841,62.61046251081077,999.9696757366518,3
2025-06-03 04:00:00,937.5359935152572,62.79072590766023,1000.3267194229174,3
2025-06-04 04:00:00,937.2633757755173,63.04648962175775,1000.309865397275,3
2025-06-05 04:00:00,916.723827583416,83.28134785008697,1000.0051754335029,4
2025-06-06 04:00:00,896.641998164712,104.21838915380408,1000.8603873185161,5
2025-06-09 04:00:00,939.0762662336424,61.87805226981061,1000.954318503453,3
2025-06-10 04:00:00,938.9296882533919,62.37545965527284,1001.3051479086647,3
2025-06-11 04:00:00,938.0684294193293,63.058822040096416,1001.1272514594257,3
2025-06-12 04:00:00,917.5147732492992,83.86309445443247,1001.3778677037317,4
2025-06-13 04:00:00,897.4465610894895,102.99370680046587,1000.4402678899553,5
2025-06-16 04:00:00,939.6285436089379,61.79163090518257,1001.4201745141205,3
2025-06-17 04:00:00,938.9924377110206,61.89971712572276,1000.8921548367433,3
2025-06-18 04:00:00,938.1465990077752,62.73623249032181,1000.882831498097,3
2025-06-20 04:00:00,917.6425165891363,82.90848829094139,1000.5510048800777,4
2025-06-23 04:00:00,959.2527285523664,42.117204823147546,1001.3699333755139,2
2025-06-24 04:00:00,938.2874310149813,63.54778115413002,1001.8352121691113,3
2025-06-25 04:00:00,938.2909016868864,63.579918520710756,1001.8708202075971,3
2025-06-26 04:00:00,917.747652787847,84.62060550937562,1002.3682582972226,4
2025-06-27 04:00:00,897.6417370761153,105.14694817576834,1002.7886852518836,5
2025-06-30 04:00:00,941.2981722297511,61.99324029545181,1003.291412525203,3
2025-07-01 04:00:00,941.006099004868,62.2652461122924,1003.2713451171604,3
2025-07-02 04:00:00,940.2750270909659,63.278585797771356,1003.5536128887372,3
2025-07-03 04:00:00,919.714264665756,84.33807057700025,1004.0523352427563,4
2025-07-07 04:00:00,961.4882575204265,41.93559496272887,1003.4238524831553,2
2025-07-08 04:00:00,960.3848043366197,43.01607640217895,1003.4008807387986,2
2025-07-09 04:00:00,939.3644466281871,64.2943891098315,1003.6588357380186,3
2025-07-10 04:00:00,918.8283735896439,85.01178786198125,1003.8401614516251,4
2025-07-11 04:00:00,898.7018174048059,104.83949464396163,1003.5413120487675,5
2025-07-14 04:00:00,941.9977415090093,61.74362666147705,1003.7413681704863,3
2025-07-15 04:00:00,941.3551454720105,62.12237371528716,1003.4775191872976,3
2025-07-16 04:00:00,940.4737570599332,63.211455793304324,1003.6852128532375,3
2025-07-17 04:00:00,919.890067131993,84.18197690436969,1004.0720440363626,4
2025-07-18 04:00:00,899.7565924632282,104.25379354279241,1004.0103860060207,5
2025-07-21 04:00:00,942.3808264809571,61.827242711774176,1004.2080691927313,3
2025-07-22 04:00:00,941.951063027351,62.26585590669127,1004.2169189340423,3
2025-07-23 04:00:00,941.2690533814291,63.47758970282273,1004.7466430842518,3
2025-07-24 04:00:00,920.7189708821678,84.04869094010074,1004.7676618222686,4
2025-07-25 04:00:00,900.6144894112605,104.50822189198203,1005.1227113032426,5
2025-07-28 04:00:00,943.3329810996042,61.76348422105671,1005.096465320661,3
2025-07-29 04:00:00,942.8702645004482,62.063292770017384,1004.9335572704656,3
2025-07-30 04:00:00,941.8563852431316,62.999014053880636,1004.8553992970122,3
2025-07-31 04:00:00,921.3091111367046,83.30996490360397,1004.6190760403085,4
2025-08-01 04:00:00,901.2324144849669,102.02118371013009,1003.253598195097,5
2025-08-04 04:00:00,942.9293401572704,61.874956400531104,1004.8042965578015,3
2025-08-05 04:00:00,942.3675306774061,62.123062978670575,1004.4905936560766,3
2025-08-06 04:00:00,941.8145342406066,63.151897326401176,1004.9664315670077,3
2025-08-07 04:00:00,921.2810876311676,83.63244955614587,1004.9135371873134,4
2025-08-08 04:00:00,901.1542043112755,104.41146095245037,1005.5656652637259,5
2025-08-11 04:00:00,943.5658660751226,61.79332936720262,1005.3591954423252,3
2025-08-12 04:00:00,943.3569414543967,62.66010535259066,1006.0170468069874,3
2025-08-13 04:00:00,942.6407754641873,63.59076391585347,1006.2315393800408,3
2025-08-14 04:00:00,921.9965677449195,84.24088806402376,1006.2374558089433,4
2025-08-15 04:00:00,901.7894026984078,104.25082271906841,1006.0402254174762,5
2025-08-18 04:00:00,944.0887935120795,61.928748958764984,1006.0175424708445,3
2025-08-19 04:00:00,943.4392577746487,62.24231184703354,1005.6815696216822,3
2025-08-20 04:00:00,942.4212181676614,63.09497121591901,1005.5161893835805,3
2025-08-21 04:00:00,921.8166742704759,83.44638771138261,1005.2630619818585,4
2025-08-22 04:00:00,901.6450694733326,104.89946012564985,1006.5445295989824,5
2025-08-25 04:00:00,944.0699208928601,62.01294769551221,1006.0828685883723,3
2025-08-26 04:00:00,943.8753751252901,62.467139562201055,1006.3425146874912,3
2025-08-27 04:00:00,942.9843098695746,63.500536480072334,1006.484846349647,3
2025-08-28 04:00:00,922.3381919279306,84.3715376293303,1006.7097295572609,4
2025-08-29 04:00:00,902.1315368971959,104.07502146696643,1006.2065583641623,5
2025-09-02 04:00:00,963.8156594123961,41.61967408142732,1005.4353334938235,2
2025-09-03 04:00:00,962.4745073256273,43.18638767984372,1005.660895005471,2
2025-09-04 04:00:00,941.3897437090834,64.63207770412603,1006.0218214132094,3
2025-09-05 04:00:00,920.7524529330113,85.08217919919653,1005.8346321322078,4
2025-09-08 04:00:00,943.1947598314026,62.84888389608176,1006.0436437274843,3
2025-09-09 04:00:00,943.2110210019487,62.977920146808025,1006.1889411487567,3
2025-09-10 04:00:00,942.9126472381386,63.45835300350335,1006.3710002416419,3
2025-09-11 04:00:00,922.2730502659,84.62530201462354,1006.8983522805236,4
2025-09-12 04:00:00,902.107364923133,104.7626772644155,1006.8700421875485,5
2025-09-15 04:00:00,945.3089927257158,62.118797853894705,1007.4277905796105,3
2025-09-16 04:00:00,944.9106694034925,62.431590459307834,1007.3422598628003,3
2025-09-17 04:00:00,944.035239274921,63.22945406639964,1007.2646933413206,3
2025-09-18 04:00:00,923.4104003534935,84.14973083261074,1007.5601311861043,4
2025-09-19 04:00:00,903.2623072955886,104.48079675977995,1007.7431040553686,5
2025-09-22 04:00:00,946.1475992898154,62.089808972010516,1008.2374082618259,3
2025-09-23 04:00:00,945.6955540913701,62.20386303829756,1007.8994171296677,3
2025-09-24 04:00:00,944.7056631693997,62.99585261527801,1007.7015157846777,3
2025-09-25 04:00:00,924.1138634132841,83.29701956171789,1007.410882975002,4
2025-09-26 04:00:00,903.9490762516416,103.93901934207884,1007.8880955937204,5
2025-09-29 04:00:00,946.0947459790184,62.08546314402446,1008.1802091230429,3
2025-09-30 04:00:00,945.8267129654687,62.58736437397377,1008.4140773394424,3
2025-10-01 04:00:00,945.0853611932465,63.54198180582082,1008.6273429990673,3
2025-10-02 04:00:00,924.4405683674395,84.25996982347539,1008.7005381909148,4
2025-10-03 04:00:00,904.2395354254146,104.45974368821886,1008.6992791136335,5
2025-10-06 04:00:00,946.9805550832789,62.09334990990169,1009.0739049931806,3
2025-10-07 04:00:00,946.4816802177218,62.36201313287506,1008.8436933505968,3
2025-10-08 04:00:00,945.6723992266349,63.54316229768288,1009.2155615243178,3
2025-10-09 04:00:00,924.9853021359501,84.04617481603849,1009.0314769519886,4
2025-10-10 04:00:00,904.8053339857614,101.95455703863465,1006.7598910243961,5
2025-10-13 04:00:00,946.3122535166431,62.01203777348317,1008.3242912901262,3
2025-10-14 04:00:00,945.6420375275686,62.60649701998322,1008.2485345475518,3
2025-10-15 04:00:00,945.1299619627589,63.3965169564444,1008.5264789192033,3
2025-10-16 04:00:00,924.5115212829959,83.58320902786262,1008.0947303108585,4
2025-10-17 04:00:00,904.3312558772806,104.23791896290476,1008.5691748401853,5
2025-10-20 04:00:00,947.1690594399811,62.48424372849589,1009.653303168477,3
2025-10-21 04:00:00,946.9942824014581,62.65808997238563,1009.6523723738437,3
2025-10-22 04:00:00,946.1295002348011,63.19711615578112,1009.3266163905822,3
2025-10-23 04:00:00,925.4126908251887,84.28867935391825,1009.701370179107,4
2025-10-24 04:00:00,905.1408637317672,105.24936087399965,1010.3902246057669,5
2025-10-27 04:00:00,948.7426702612324,62.88925592206597,1011.6319261832984,3
2025-10-28 04:00:00,948.69638965696,63.10257062501641,1011.7989602819764,3
2025-10-29 04:00:00,948.0625900648062,63.76667884859445,1011.8292689134006,3
2025-10-30 04:00:00,927.2750017297718,83.85295338491869,1011.1279551146905,4
2025-10-31 04:00:00,906.9391030191068,104.46390922170109,1011.4030122408079,5
2025-11-03 05:00:00,949.0710419228471,62.52801436658372,1011.5990562894309,3
2025-11-04 05:00:00,948.4951388140868,62.3627389750817,1010.8578777891685,3
2025-11-05 05:00:00,947.4728675480043,63.601124229082025,1011.0739917770863,3
2025-11-06 05:00:00,926.7322574595973,83.65933493565147,1010.3915923952488,4
2025-11-07 05:00:00,906.459731506418,104.01423346429223,1010.4739649707103,5
2025-11-10 05:00:00,949.1671653508721,62.92986626122478,1012.0970316120969,3
2025-11-11 05:00:00,949.0275969007325,63.21349815255873,1012.2410950532912,3
2025-11-12 05:00:00,948.4197632528077,63.85650182873832,1012.276265081546,3
2025-11-13 05:00:00,927.6252396865054,83.59139132506796,1011.2166310115734,4
2025-11-14 05:00:00,907.279966414803,103.92298229654166,1011.2029487113447,5
2025-11-17 05:00:00,948.2452510616558,61.98950472903277,1010.2347557906886,3
2025-11-18 05:00:00,947.4643711537001,62.249824402284716,1009.7141955559848,3
2025-11-19 05:00:00,946.3670546517466,63.58762244015175,1009.9546770918984,3
2025-11-20 05:00:00,925.6542045812378,83.33125139684816,1008.985455978086,4
2025-11-21 05:00:00,905.4016861054968,104.41385145363455,1009.8155375591314,5
2025-11-24 05:00:00,948.3769873041192,62.975376134107506,1011.3523634382267,3
2025-11-25 05:00:00,948.5931282366706,63.35157458498966,1011.9447028216603,3
2025-11-26 05:00:00,948.2608935970126,64.12115676629989,1012.3820503633125,3
2025-11-28 05:00:00,927.4611200140502,85.2709325438288,1012.732052557879,4
2025-12-01 05:00:00,969.8929726226636,42.449777619500026,1012.3427502421637,2
2025-12-02 05:00:00,948.6372509374381,63.78412502657204,1012.4213759640102,3
2025-12-03 05:00:00,948.1705928427143,64.47165459439712,1012.6422474371115,3
2025-12-04 05:00:00,927.3780465799576,85.31133683998317,1012.6893834199408,4
2025-12-05 05:00:00,907.0199206479207,105.83151180530814,1012.8514324532289,5
2025-12-08 05:00:00,950.1378830835488,62.39560260901707,1012.5334856925658,3
2025-12-09 05:00:00,949.5828559911846,62.896779803718374,1012.479635794903,3
2025-12-10 05:00:00,948.7058883260041,64.19088616137785,1012.896774487382,3
2025-12-11 05:00:00,927.8883256383892,85.15782333865663,1013.0461489770458,4
2025-12-12 05:00:00,907.537562600133,104.59296400371109,1012.1305266038441,5
2025-12-15 05:00:00,949.8340678008104,62.138440214492505,1011.972508015303,3
2025-12-16 05:00:00,949.1165886991092,62.68613467500124,1011.8027233741104,3
2025-12-17 05:00:00,947.9603001201017,63.15265138896501,1011.1129515090668,3
2025-12-18 05:00:00,927.2445467769987,84.34529472691764,1011.5898415039164,4
2025-12-19 05:00:00,906.9396913061149,105.16385016125128,1012.1035414673662,5
2025-12-22 05:00:00,950.118264887484,62.64043566932469,1012.7587005568087,3
2025-12-23 05:00:00,949.9017676623978,63.143229586502365,1013.0449972489001,3
2025-12-24 05:00:00,949.2146740722454,64.05243872930208,1013.2671128015475,3
2025-12-26 05:00:00,928.4095577229302,84.85106058180237,1013.2606183047326,4
2025-12-29 05:00:00,970.4858686824667,42.472372995777434,1012.9582416782441,2
2025-12-30 05:00:00,949.1959450470886,63.710429518679774,1012.9063745657684,3
2025-12-31 05:00:00,948.4673874045938,63.96696188315808,1012.4343492877518,3
2026-01-02 05:00:00,927.6431730832998,84.90843145778673,1012.5516045410865,4
2026-01-05 05:00:00,970.3862134423249,42.730892164576744,1013.1171056069016,2
2026-01-06 05:00:00,949.1010236689723,64.27021057887784,1013.3712342478501,3
2026-01-07 05:00:00,948.8458900139799,64.31817381194683,1013.1640638259267,3
2026-01-08 05:00:00,928.033538813782,85.12399600584108,1013.157534819623,4
2026-01-09 05:00:00,907.6680651778912,106.05242800605816,1013.7204931839494,5
2026-01-12 05:00:00,951.1862115025025,62.70083137604041,1013.8870428785428,3
2026-01-13 05:00:00,950.8165348071169,62.945135271476715,1013.7616700785936,3
2026-01-14 05:00:00,949.8059117785001,63.64637203191278,1013.4522838104128,3
2026-01-15 05:00:00,928.9742256784764,84.65138100611813,1013.6256066845945,4
2026-01-16 05:00:00,908.6034777191127,104.95120298463185,1013.5546807037446,5
2026-01-20 05:00:00,969.743624230512,41.67458344020537,1011.4182076707173,2
2026-01-21 05:00:00,968.2543419134645,43.64483515201417,1011.8991770654786,2
2026-01-22 05:00:00,947.0639620167302,65.0631819437648,1012.127143960495,3
2026-01-23 05:00:00,926.328718376832,85.82203409985506,1012.150752476687,4
2026-01-26 05:00:00,949.1817687677564,63.404799212245166,1012.5865679800015,3
2026-01-27 05:00:00,949.2956958684999,63.54349181300979,1012.8391876815098,3
2026-01-28 05:00:00,948.9434709847491,63.88932114193322,1012.8327921266823,3
2026-01-29 05:00:00,928.1529176207641,84.5530917513585,1012.7060093721226,4
2026-01-30 05:00:00,907.8070625352401,104.64676410976982,1012.4538266450099,5
2026-02-02 05:00:00,950.8938938042551,62.08016474175871,1012.9740585460138,3
2026-02-03 05:00:00,950.4622504318729,61.98689278551238,1012.4491432173853,3
2026-02-04 05:00:00,949.6865667727923,62.462319426183925,1012.1488861989762,3
2026-02-05 05:00:00,929.2712374243807,82.09754111129175,1011.3687785356725,4
2026-02-06 05:00:00,909.3103265833288,103.63347635310927,1012.943802936438,5
2026-02-09 05:00:00,951.5787764756698,61.864721627800606,1013.4434981034703,3
2026-02-10 05:00:00,951.526351172857,61.75400485902496,1013.2803560318819,3
2026-02-11 05:00:00,950.6253831319294,62.640696992917015,1013.2660801248464,3
2026-02-12 05:00:00,930.1613618100399,82.13699033796644,1012.2983521480064,4
2026-02-13 05:00:00,910.1603148414003,102.19590827606336,1012.3562231174637,5
2026-02-17 05:00:00,971.1372995408382,41.38381613123296,1012.5211156720711,2
2026-02-18 05:00:00,969.9362193163778,42.79337600348036,1012.7295953198582,2
2026-02-19 05:00:00,949.0558858436522,63.560847551121434,1012.6167333947736,3
2026-02-20 05:00:00,928.618625600552,84.45776504553356,1013.0763906460857,4
2026-02-23 05:00:00,950.3011405458009,61.91282365246474,1012.2139641982656,3
2026-02-24 05:00:00,950.4097560216129,62.254225916238894,1012.6639819378518,3
2026-02-25 05:00:00,950.1037883835036,63.08550745602023,1013.1892958395238,3
2026-02-26 05:00:00,929.6936038194804,83.14529282260327,1012.8388966420837,4
2026-02-27 05:00:00,909.7324732846331,102.70716190490043,1012.4396351895335,5
2026-03-02 05:00:00,951.3626330707743,61.13539333895615,1012.4980264097305,3
2026-03-03 05:00:00,950.7049233559626,61.25423372526086,1011.9591570812235,3
2026-03-04 05:00:00,949.8698917613583,62.52143841510022,1012.3913301764585,3
2026-03-05 05:00:00,929.5602694152326,82.48246721730627,1012.0427366325389,4
2026-03-06 05:00:00,909.6961510432595,101.26547943752674,1010.9616304807863,5
2026-03-09 04:00:00,930.7343156816512,81.11439304936114,1011.8487087310124,4
2026-03-10 04:00:00,930.9917508885487,80.72660460787603,1011.7183554964247,4
2026-03-11 04:00:00,930.8634335021502,80.75359352338546,1011.6170270255357,4
2026-03-12 04:00:00,930.2764676497407,80.11432454149048,1010.3907921912312,4
2026-03-13 04:00:00,910.456777898951,99.48055513916867,1009.9373330381197,5
2026-03-16 04:00:00,949.9217206394742,61.02800718286083,1010.949727822335,3
2026-03-17 04:00:00,949.676068147716,61.43420448223873,1011.1102726299548,3
2026-03-18 04:00:00,948.8302968051181,61.42274158766297,1010.253038392781,3
2026-03-19 04:00:00,928.6316737507747,81.46999704636075,1010.1016707971354,4
2026-03-20 04:00:00,948.0681218341279,60.72346135550757,1008.7915831896354,3
