entry_date,exit_date,symbol,direction,signal,entry_price,exit_price,position_size,pnl_pct,pnl_dollar,confidence,exit_reason,mode
2024-12-17 05:00:00,2024-12-18 05:00:00,SPY,long,BUY_CALL,604.29,586.28,19.148143608045164,-0.2,-3.829628721609033,0.4299865169610296,stop_loss,options_debit
2024-12-16 05:00:00,2024-12-18 05:00:00,SPY,long,BUY_CALL,606.79,586.28,19.538083984851834,-0.2,-3.907616796970367,0.43038495165961127,stop_loss,options_debit
2024-12-20 05:00:00,2024-12-23 05:00:00,SPY,long,BUY_CALL,591.15,594.69,20.128264090490863,-0.014469235933840266,-0.291240602063957,0.5064557070817266,time_exit,options_debit
2024-12-19 05:00:00,2024-12-23 05:00:00,SPY,long,BUY_CALL,586.1,594.69,20.48352570614022,0.08358246069943165,1.7120634823192629,0.5026538471664701,time_exit,options_debit
2024-12-18 05:00:00,2024-12-23 05:00:00,SPY,long,BUY_CALL,586.28,594.69,19.438495378237555,0.04409796237066205,0.8571980377318078,0.4328604070629392,time_exit,options_debit
2024-12-23 05:00:00,2024-12-26 05:00:00,SPY,long,BUY_CALL,594.69,601.34,21.013096057166738,0.06351882265134097,1.3347271218107661,0.506116236277989,time_exit,options_debit
2024-12-24 05:00:00,2024-12-27 05:00:00,SPY,long,BUY_CALL,601.3,595.01,19.12061995647729,-0.19124728658844697,-3.656766684565191,0.4352643294419561,time_exit,options_debit
2025-01-10 05:00:00,2025-01-13 05:00:00,SPY,long,BUY_CALL,580.49,581.39,19.314084645339936,-0.07227081999579393,-1.39584473478689,0.4269310115064893,time_exit,options_debit
2025-01-15 05:00:00,2025-01-21 05:00:00,SPY,long,BUY_CALL,592.78,603.05,19.24216339495477,0.053462593129675245,1.0287359525191972,0.4247803045596395,time_exit,options_debit
2025-01-27 05:00:00,2025-01-30 05:00:00,SPY,long,BUY_CALL,599.37,605.04,19.34499385057487,0.03747794575214876,0.7250106301074963,0.4287580503310476,time_exit,options_debit
2025-01-28 05:00:00,2025-01-31 05:00:00,SPY,long,BUY_CALL,604.52,601.82,18.968375378696415,-0.1437388565686678,-2.7264925878990938,0.42879157794373374,time_exit,options_debit
2025-02-13 05:00:00,2025-02-18 05:00:00,SPY,long,BUY_CALL,609.73,611.49,19.31408056602732,-0.12393473689168992,-2.393685493255498,0.42914884818451743,time_exit,options_debit
2025-02-21 05:00:00,2025-02-24 05:00:00,SPY,long,BUY_CALL,599.94,597.21,19.282760670963622,-0.144706024680968,-2.7903316415696606,0.4298908217038427,time_exit,options_debit
2025-02-28 05:00:00,2025-03-03 05:00:00,SPY,long,BUY_CALL,594.18,583.77,18.89259240896276,-0.2,-3.778518481792552,0.43190042955534796,stop_loss,options_debit
2025-02-27 05:00:00,2025-03-03 05:00:00,SPY,long,BUY_CALL,585.05,583.77,19.27623325068024,-0.15013076252775792,-2.893955596587546,0.43221026194947104,time_exit,options_debit
