entry_date,exit_date,symbol,direction,signal,entry_price,exit_price,position_size,pnl_pct,pnl_dollar,confidence,exit_reason,mode
2024-12-12 05:00:00,2024-12-17 05:00:00,SPY,long,BUY_CALL,604.33,604.29,19.56613499611616,-6.618900269732977e-05,-0.001295062962034251,0.43172071410076956,max_hold,directional
2024-12-16 05:00:00,2024-12-18 05:00:00,SPY,long,BUY_CALL,606.79,586.28,18.780997437981373,-0.03,-0.5634299231394412,0.43038495165961127,stop_loss,directional
2024-12-13 05:00:00,2024-12-18 05:00:00,SPY,long,BUY_CALL,604.21,586.28,19.18313783214284,-0.02967511295741557,-0.5692617820465108,0.43171277178185324,max_hold,directional
2024-12-17 05:00:00,2024-12-19 05:00:00,SPY,long,BUY_CALL,604.29,586.1,18.788262751453352,-0.03,-0.5636478825436005,0.4299865169610296,stop_loss,directional
2024-12-18 05:00:00,2024-12-23 05:00:00,SPY,long,BUY_CALL,586.28,594.69,19.199790314595962,0.014344681722044214,0.2754148811928662,0.4328604070629392,max_hold,directional
2024-12-19 05:00:00,2024-12-24 05:00:00,SPY,long,BUY_CALL,586.1,601.3,20.615720236212187,0.025934140931581525,0.534650994011984,0.5026538471664701,max_hold,directional
2024-12-20 05:00:00,2024-12-26 05:00:00,SPY,long,BUY_CALL,591.15,601.34,20.25816586867006,0.017237587752685538,0.34920191186965915,0.5064557070817266,max_hold,directional
2024-12-24 05:00:00,2024-12-30 05:00:00,SPY,long,BUY_CALL,601.3,588.22,18.827814613330066,-0.021752868784300564,-0.40955898077890557,0.4352643294419561,max_hold,directional
2024-12-23 05:00:00,2024-12-30 05:00:00,SPY,long,BUY_CALL,594.69,588.22,20.234790185955266,-0.01087961795221044,-0.22014678656633055,0.506116236277989,max_hold,directional
2024-12-26 05:00:00,2024-12-31 05:00:00,SPY,long,BUY_CALL,601.34,586.08,18.8191780188326,-0.02537665879535702,-0.47756785939299773,0.4331031246270452,max_hold,directional
2024-12-27 05:00:00,2025-01-02 05:00:00,SPY,long,BUY_CALL,595.01,584.64,18.447784153969117,-0.017428278516327465,-0.3215131202444662,0.4329701690162931,max_hold,directional
2024-12-31 05:00:00,2025-01-06 05:00:00,SPY,long,BUY_CALL,586.08,595.36,19.14117139652789,0.015834015834015787,0.3030816109742327,0.43017474842923026,max_hold,directional
2025-01-08 05:00:00,2025-01-13 05:00:00,SPY,long,BUY_CALL,589.49,581.39,19.05500815368136,-0.013740691105871216,-0.26182898105959296,0.42688781304018836,max_hold,directional
2025-01-06 05:00:00,2025-01-13 05:00:00,SPY,long,BUY_CALL,595.36,581.39,19.381055700040324,-0.023464794410104857,-0.4547724874522371,0.4244457585896764,max_hold,directional
2025-01-10 05:00:00,2025-01-15 05:00:00,SPY,long,BUY_CALL,580.49,592.78,18.684979992386364,0.02117176867818561,0.3955940741553304,0.4269310115064893,max_hold,directional
2025-01-16 05:00:00,2025-01-21 05:00:00,SPY,long,BUY_CALL,591.64,603.05,18.31140439514464,0.01928537624230946,0.3531423232854434,0.42601900828736167,max_hold,directional
2025-01-15 05:00:00,2025-01-21 05:00:00,SPY,long,BUY_CALL,592.78,603.05,18.64908224337215,0.017325145922601946,0.32309807118902734,0.4247803045596395,max_hold,directional
2025-01-14 05:00:00,2025-01-21 05:00:00,SPY,long,BUY_CALL,582.19,603.05,18.65894886559661,0.03583022724540081,0.6685543780146402,0.4256760059084211,max_hold,directional
2025-01-13 05:00:00,2025-01-21 05:00:00,SPY,long,BUY_CALL,581.39,603.05,19.072182152639044,0.037255542750993256,0.7105444975423745,0.4277426554049764,max_hold,directional
2025-01-17 05:00:00,2025-01-22 05:00:00,SPY,long,BUY_CALL,597.58,606.44,17.963977093187744,0.014826466749221884,0.2663423090559317,0.4264658196057592,max_hold,directional
2025-01-22 05:00:00,2025-01-27 05:00:00,SPY,long,BUY_CALL,606.44,599.37,18.996412016071364,-0.011658201965569635,-0.2214640079045338,0.42973901612418036,max_hold,directional
2025-01-21 05:00:00,2025-01-27 05:00:00,SPY,long,BUY_CALL,603.05,599.37,27.385018249932152,-0.006102313241024708,-0.16711195947226423,0.4294655351127897,max_hold,directional
2025-01-23 05:00:00,2025-01-28 05:00:00,SPY,long,BUY_CALL,609.75,604.52,18.622238647682906,-0.00857728577285776,-0.1597282626115325,0.4295754088248525,max_hold,directional
2025-01-24 05:00:00,2025-01-29 05:00:00,SPY,long,BUY_CALL,607.97,601.81,18.256590964371032,-0.010132078885471458,-0.18497721983079274,0.4294674052085195,max_hold,directional
2025-01-29 05:00:00,2025-02-03 05:00:00,SPY,long,BUY_CALL,601.81,597.77,18.747570737743853,-0.006713082202023835,-0.12585398345073112,0.4279654948200498,max_hold,directional
2025-01-28 05:00:00,2025-02-03 05:00:00,SPY,long,BUY_CALL,604.52,597.77,18.778038541122054,-0.011165883676305168,-0.20967339401934407,0.42879157794373374,max_hold,directional
2025-01-27 05:00:00,2025-02-03 05:00:00,SPY,long,BUY_CALL,599.37,597.77,18.78362365684086,-0.002669469609756949,-0.05014231251304837,0.4287580503310476,max_hold,directional
2025-01-30 05:00:00,2025-02-04 05:00:00,SPY,long,BUY_CALL,605.04,601.78,18.37748266489776,-0.005388073515800593,-0.09901922763382012,0.4277257574881826,max_hold,directional
2025-01-31 05:00:00,2025-02-05 05:00:00,SPY,long,BUY_CALL,601.82,604.22,18.05500128435697,0.0039879033598085424,0.0720016002832347,0.42955620122807364,max_hold,directional
2025-02-05 05:00:00,2025-02-10 05:00:00,SPY,long,BUY_CALL,604.22,604.85,18.794578780142782,0.001042666578398589,0.0195964791491342,0.4307695282782827,max_hold,directional
2025-02-04 05:00:00,2025-02-10 05:00:00,SPY,long,BUY_CALL,601.78,604.85,18.815862653578666,0.005101532121373343,0.09598972771858062,0.4311564890827451,max_hold,directional
2025-02-03 05:00:00,2025-02-10 05:00:00,SPY,long,BUY_CALL,597.77,604.85,18.82638019009707,0.011844020275356812,0.22298002868308553,0.43114676607506613,max_hold,directional
2025-02-06 05:00:00,2025-02-11 05:00:00,SPY,long,BUY_CALL,606.32,605.31,18.410907122741637,-0.0016657870431457061,-0.03066865053762201,0.4299457101311002,max_hold,directional
2025-02-07 05:00:00,2025-02-12 05:00:00,SPY,long,BUY_CALL,600.77,603.36,18.048867886423547,0.004311134044642762,0.07781108881242,0.4298171652640615,max_hold,directional
2025-02-13 05:00:00,2025-02-18 05:00:00,SPY,long,BUY_CALL,609.73,611.49,18.404034055451426,0.0028865235432076345,0.05312367759105562,0.42914884818451743,max_hold,directional
2025-02-12 05:00:00,2025-02-18 05:00:00,SPY,long,BUY_CALL,603.36,611.49,18.777664612952158,0.013474542561654725,0.25302044103570165,0.4295071540560041,max_hold,directional
2025-02-11 05:00:00,2025-02-18 05:00:00,SPY,long,BUY_CALL,605.31,611.49,18.790042083430457,0.010209644644892806,0.19183965253440624,0.42947890145438056,max_hold,directional
2025-02-10 05:00:00,2025-02-18 05:00:00,SPY,long,BUY_CALL,604.85,611.49,18.798539637867012,0.010977928412002952,0.20636902239470398,0.42949535233633857,max_hold,directional
2025-02-14 05:00:00,2025-02-19 05:00:00,SPY,long,BUY_CALL,609.7,612.93,18.034829759517056,0.005297687387239469,0.09554289014800454,0.4286286635484014,max_hold,directional
2025-02-19 05:00:00,2025-02-24 05:00:00,SPY,long,BUY_CALL,612.93,597.21,19.12767954001632,-0.025647300670549517,-0.4905733482927168,0.42826303375618796,max_hold,directional
2025-02-18 05:00:00,2025-02-24 05:00:00,SPY,long,BUY_CALL,611.49,597.21,19.14371021028687,-0.023352793994995784,-0.4470591208407267,0.4280825508918081,max_hold,directional
2025-02-20 05:00:00,2025-02-25 05:00:00,SPY,long,BUY_CALL,610.38,594.24,18.756573998706408,-0.026442543988990444,-0.4959715330435486,0.4283501608456884,max_hold,directional
2025-02-21 05:00:00,2025-02-26 05:00:00,SPY,long,BUY_CALL,599.94,594.54,18.421428935434935,-0.009000900090009152,-0.1658094413630535,0.4298908217038427,max_hold,directional
2025-02-26 05:00:00,2025-03-03 05:00:00,SPY,long,BUY_CALL,594.54,583.77,18.786255510237186,-0.0181148450903219,-0.34031010839515285,0.43072825206177573,max_hold,directional
2025-02-25 05:00:00,2025-03-03 05:00:00,SPY,long,BUY_CALL,594.24,583.77,18.803889703593974,-0.017619143780290836,-0.33130843631635265,0.4310707999552999,max_hold,directional
2025-02-24 05:00:00,2025-03-03 05:00:00,SPY,long,BUY_CALL,597.21,583.77,18.80774624616065,-0.022504646606721343,-0.4232616827387354,0.4307322381223951,max_hold,directional
2025-02-27 05:00:00,2025-03-04 05:00:00,SPY,long,BUY_CALL,585.05,576.86,18.448401549232692,-0.013998803521066475,-0.2582555485654468,0.43221026194947104,max_hold,directional
2025-02-28 05:00:00,2025-03-05 05:00:00,SPY,long,BUY_CALL,594.18,583.06,18.08123643939776,-0.01871486754855432,-0.338387945077423,0.43190042955534796,max_hold,directional
2025-03-05 05:00:00,2025-03-10 04:00:00,SPY,long,BUY_CALL,583.06,560.58,18.807042629530006,-0.03,-0.5642112788859002,0.43340643776314597,stop_loss,directional
2025-03-04 05:00:00,2025-03-10 04:00:00,SPY,long,BUY_CALL,576.86,560.58,18.798085168275154,-0.028221752244912062,-0.5305149022978175,0.4319369150485311,max_hold,directional
2025-03-03 05:00:00,2025-03-10 04:00:00,SPY,long,BUY_CALL,583.77,560.58,18.819375585760735,-0.03,-0.564581267572822,0.4323816178526197,stop_loss,directional
2025-03-19 04:00:00,2025-03-24 04:00:00,SPY,short,BUY_PUT,567.13,574.08,19.14961508608936,-0.012254685874490938,-0.2346725174974378,0.45366237848997115,max_hold,directional
2025-03-18 04:00:00,2025-03-24 04:00:00,SPY,short,BUY_PUT,561.02,574.08,19.463140546998297,-0.023279027485651242,-0.4530829837506665,0.4499402919411659,max_hold,directional
2025-03-17 04:00:00,2025-03-24 04:00:00,SPY,short,BUY_PUT,567.15,574.08,19.7686551310715,-0.01221898968526856,-0.24155299313819406,0.4456901231408119,max_hold,directional
2025-03-20 04:00:00,2025-03-25 04:00:00,SPY,short,BUY_PUT,565.49,575.46,18.804654416142352,-0.017630727333816737,-0.33153973461765857,0.45562127023935317,max_hold,directional
2025-03-21 04:00:00,2025-03-26 04:00:00,SPY,short,BUY_PUT,563.98,568.59,18.491828710225818,-0.00817404872513212,-0.1511531088941829,0.45896861493587493,max_hold,directional
2025-03-26 04:00:00,2025-03-31 04:00:00,SPY,short,BUY_PUT,568.59,559.39,19.342152406268116,0.01618037601786884,0.31296329892834474,0.46408004850149154,max_hold,directional
2025-03-25 04:00:00,2025-03-31 04:00:00,SPY,short,BUY_PUT,575.46,559.39,19.314806106524106,0.027925485698397888,0.5393753416950671,0.4617363938689232,max_hold,directional
2025-03-24 04:00:00,2025-03-31 04:00:00,SPY,short,BUY_PUT,574.08,559.39,19.32740106079326,0.025588768115942122,0.49456438402845254,0.46150463610887527,max_hold,directional
2025-03-27 04:00:00,2025-04-01 04:00:00,SPY,short,BUY_PUT,567.08,560.97,18.921674727481417,0.010774493898568126,0.20387146890193922,0.4626106896996498,max_hold,directional
2025-03-28 04:00:00,2025-04-02 04:00:00,SPY,short,BUY_PUT,555.66,564.52,18.535911360535437,-0.01594500233956019,-0.2955551500096178,0.4624411591887474,max_hold,directional
2025-04-02 04:00:00,2025-04-03 04:00:00,SPY,short,BUY_PUT,564.52,536.7,19.33358770789134,0.04,0.7733435083156536,0.4624743887782097,take_profit,directional
2025-04-01 04:00:00,2025-04-03 04:00:00,SPY,short,BUY_PUT,560.97,536.7,19.376736697198602,0.04,0.7750694678879441,0.4634778329730034,take_profit,directional
2025-03-31 04:00:00,2025-04-03 04:00:00,SPY,short,BUY_PUT,559.39,536.7,19.35062313067659,0.04,0.7740249252270636,0.4619532951712608,take_profit,directional
2025-04-03 04:00:00,2025-04-04 04:00:00,SPY,short,BUY_PUT,536.7,505.28,21.67582344722556,0.04,0.8670329378890225,0.5346739268302918,take_profit,directional
2025-04-04 04:00:00,2025-04-09 04:00:00,SPY,short,BUY_PUT,505.28,548.62,21.63677476674099,-0.03,-0.6491032430022298,0.5319131141901017,stop_loss,directional
2025-04-09 04:00:00,2025-04-10 04:00:00,SPY,short,BUY_PUT,548.62,524.58,14.031667953501133,0.04,0.5612667181400454,0.43749804586172103,take_profit,directional
2025-04-10 04:00:00,2025-04-15 04:00:00,SPY,short,BUY_PUT,524.58,537.61,16.987672663920655,-0.024838918754050806,-0.421955421119535,0.6343595579266548,max_hold,directional
2025-04-11 04:00:00,2025-04-16 04:00:00,SPY,short,BUY_PUT,533.94,525.66,16.460690948058488,0.015507360377570674,0.25526186659535843,0.6181966707110405,max_hold,directional
2025-04-16 04:00:00,2025-04-21 04:00:00,SPY,long,BUY_CALL,525.66,513.88,14.508342274445646,-0.0224099227637636,-0.32513082980057323,0.4989950756515775,max_hold,directional
2025-04-15 04:00:00,2025-04-21 04:00:00,SPY,short,BUY_PUT,537.61,513.88,13.627593948477315,0.04,0.5451037579390926,0.4413524770736694,take_profit,directional
2025-04-14 04:00:00,2025-04-21 04:00:00,SPY,short,BUY_PUT,539.12,513.88,16.380776167635165,0.04,0.6552310467054067,0.6317507520318031,take_profit,directional
2025-04-17 04:00:00,2025-04-22 04:00:00,SPY,long,BUY_CALL,526.41,527.25,13.115287379127167,0.0015957143671283447,0.020928252499890273,0.41681242270129065,max_hold,directional
2025-04-21 04:00:00,2025-04-23 04:00:00,SPY,long,BUY_CALL,513.88,535.42,14.74329715497901,0.04,0.5897318861991604,0.49687859667198997,take_profit,directional
2025-04-22 04:00:00,2025-04-25 04:00:00,SPY,long,BUY_CALL,527.25,550.64,13.630991717089099,0.04,0.545239668683564,0.4231740040864263,take_profit,directional
2025-04-23 04:00:00,2025-04-28 04:00:00,SPY,long,BUY_CALL,535.42,550.85,14.719733449101055,0.028818497628030453,0.42420060348815924,0.49518947554486137,max_hold,directional
2025-04-24 04:00:00,2025-04-29 04:00:00,SPY,long,BUY_CALL,546.69,554.32,14.441452069531712,0.01395672135945416,0.2015553225603667,0.49117113901036125,max_hold,directional
2025-04-25 04:00:00,2025-04-30 04:00:00,SPY,long,BUY_CALL,550.64,554.54,14.24801220452207,0.007082667441522551,0.10091393214738441,0.47816171748297553,max_hold,directional
2025-04-30 04:00:00,2025-05-05 04:00:00,SPY,long,BUY_CALL,554.54,563.51,14.466096952601943,0.016175568940022412,0.23399734854986085,0.4918199206675802,max_hold,directional
2025-04-29 04:00:00,2025-05-05 04:00:00,SPY,long,BUY_CALL,554.32,563.51,14.363652545582141,0.016578871410015766,0.23813314853135195,0.4847812454189573,max_hold,directional
2025-04-28 04:00:00,2025-05-05 04:00:00,SPY,long,BUY_CALL,550.85,563.51,14.237823902203893,0.022982663156939215,0.32722311083216993,0.4765612806166921,max_hold,directional
2025-05-01 04:00:00,2025-05-06 04:00:00,SPY,long,BUY_CALL,558.47,558.8,14.305871723319772,0.0005909001378765686,0.008453341573754157,0.4956471498097692,max_hold,directional
2025-05-02 04:00:00,2025-05-07 04:00:00,SPY,long,BUY_CALL,566.76,561.15,13.055424524818779,-0.009898369680287978,-0.12922741827975429,0.422395358809403,max_hold,directional
2025-05-07 04:00:00,2025-05-12 04:00:00,SPY,long,BUY_CALL,561.15,582.99,18.616009787000376,0.038920074846297836,0.7245364942494676,0.420870902964047,max_hold,directional
2025-05-06 04:00:00,2025-05-12 04:00:00,SPY,long,BUY_CALL,558.8,582.99,20.17314794840396,0.04,0.8069259179361585,0.49044108641999107,take_profit,directional
2025-05-05 04:00:00,2025-05-12 04:00:00,SPY,long,BUY_CALL,563.51,582.99,18.817051151992267,0.034569040478429874,0.6504874029579062,0.4195916159238134,max_hold,directional
2025-05-08 04:00:00,2025-05-13 04:00:00,SPY,long,BUY_CALL,565.06,586.84,18.264455150309505,0.03854457933670776,0.7039957405828454,0.4212969942178045,max_hold,directional
2025-05-09 04:00:00,2025-05-14 04:00:00,SPY,long,BUY_CALL,564.34,587.59,17.992165328192613,0.04,0.7196866131277045,0.4254673672999654,take_profit,directional
2025-05-14 04:00:00,2025-05-19 04:00:00,SPY,long,BUY_CALL,587.59,594.85,23.100087028349297,0.01235555404278492,0.2854143736718046,0.6385132838572773,max_hold,directional
2025-05-13 04:00:00,2025-05-19 04:00:00,SPY,long,BUY_CALL,586.84,594.85,20.273677936592865,0.013649376320632524,0.2767230595598607,0.49759797258036476,max_hold,directional
2025-05-12 04:00:00,2025-05-19 04:00:00,SPY,long,BUY_CALL,582.99,594.85,18.79651759788223,0.02034340211667441,0.38238511588686513,0.42507634592907767,max_hold,directional
2025-05-15 04:00:00,2025-05-20 04:00:00,SPY,long,BUY_CALL,590.46,592.85,19.750167220285235,0.004047691630254355,0.07994258655367247,0.49725186330931526,max_hold,directional
2025-05-16 04:00:00,2025-05-21 04:00:00,SPY,long,BUY_CALL,594.2,582.86,19.346104126272117,-0.019084483338943168,-0.3692104018712999,0.4977444211925779,max_hold,directional
2025-05-22 04:00:00,2025-05-27 04:00:00,SPY,long,BUY_CALL,583.09,591.15,19.797663490471177,0.013822908984890745,0.2736613005422775,0.4972759435858045,max_hold,directional
2025-05-21 04:00:00,2025-05-27 04:00:00,SPY,long,BUY_CALL,582.86,591.15,20.175157413078566,0.01422296949524751,0.2869506484480331,0.4950550149168287,max_hold,directional
2025-05-20 04:00:00,2025-05-27 04:00:00,SPY,long,BUY_CALL,592.85,591.15,20.20557305161116,-0.0028675044277642666,-0.05793957019100935,0.49528854591505866,max_hold,directional
2025-05-19 04:00:00,2025-05-27 04:00:00,SPY,long,BUY_CALL,594.85,591.15,20.199673337258556,-0.006220055476170539,-0.1256430887582711,0.49461771053927284,max_hold,directional
2025-05-23 04:00:00,2025-05-28 04:00:00,SPY,long,BUY_CALL,579.11,587.73,19.36242683294876,0.014884909602666167,0.28820797309668006,0.4962151150192533,max_hold,directional
2025-05-28 04:00:00,2025-06-02 04:00:00,SPY,long,BUY_CALL,587.73,592.71,20.625008078205596,0.008473278546271277,0.17476143846573125,0.4961705978001867,max_hold,directional
2025-05-27 04:00:00,2025-06-02 04:00:00,SPY,long,BUY_CALL,591.15,592.71,20.647908126212847,0.002638924130931336,0.05448826300751631,0.4962689082111631,max_hold,directional
2025-05-29 04:00:00,2025-06-03 04:00:00,SPY,long,BUY_CALL,590.05,596.09,20.203662171403078,0.01023642064231858,0.2068131845017815,0.49666986120598655,max_hold,directional
2025-05-30 04:00:00,2025-06-04 04:00:00,SPY,long,BUY_CALL,589.39,595.93,19.762507576314153,0.011096218123822874,0.21928909474048397,0.49574827654021125,max_hold,directional
2025-06-04 04:00:00,2025-06-09 04:00:00,SPY,long,BUY_CALL,595.93,599.68,20.222809853561667,0.006292685382511369,0.12725577995881437,0.496117080279759,max_hold,directional
2025-06-03 04:00:00,2025-06-09 04:00:00,SPY,long,BUY_CALL,596.09,599.68,20.236405725737153,0.0060225804828128605,0.121875382166107,0.49652432156460624,max_hold,directional
2025-06-02 04:00:00,2025-06-09 04:00:00,SPY,long,BUY_CALL,592.71,599.68,20.240837906253184,0.011759545140118968,0.23802304703241542,0.4969174663509641,max_hold,directional
2025-06-05 04:00:00,2025-06-10 04:00:00,SPY,long,BUY_CALL,593.05,603.08,19.785371540591147,0.016912570609560893,0.33462149321664436,0.49539220584290367,max_hold,directional
2025-06-06 04:00:00,2025-06-11 04:00:00,SPY,long,BUY_CALL,599.14,601.36,19.379586227349584,0.0037053109456888665,0.07180739297111963,0.49579263729708534,max_hold,directional
2025-06-11 04:00:00,2025-06-16 04:00:00,SPY,long,BUY_CALL,601.36,602.68,20.246021045372274,0.002195024610881895,0.044440514467024926,0.4963706756915365,max_hold,directional
2025-06-10 04:00:00,2025-06-16 04:00:00,SPY,long,BUY_CALL,603.08,602.68,20.258494560410355,-0.0006632619221332011,-0.013436688041662771,0.4961536253775869,max_hold,directional
2025-06-09 04:00:00,2025-06-16 04:00:00,SPY,long,BUY_CALL,599.68,602.68,20.249066276739747,0.005002668089647813,0.10129935770780958,0.4955573256100927,max_hold,directional
2025-06-12 04:00:00,2025-06-17 04:00:00,SPY,long,BUY_CALL,603.75,597.53,19.8443031507037,-0.01030227743271226,-0.20444151651739553,0.49747175229447227,max_hold,directional
2025-06-13 04:00:00,2025-06-18 04:00:00,SPY,long,BUY_CALL,597.0,597.44,19.446407968243722,0.0007370184254607279,0.014332360981621942,0.49838466448443275,max_hold,directional
2025-06-18 04:00:00,2025-06-23 04:00:00,SPY,long,BUY_CALL,597.44,600.15,20.272728314423787,0.004536020353508172,0.09195750825536772,0.49782633287566047,max_hold,directional
2025-06-17 04:00:00,2025-06-23 04:00:00,SPY,long,BUY_CALL,597.53,600.15,20.281394477055102,0.004384717085334635,0.08892817687795501,0.49740683538573127,max_hold,directional
2025-06-16 04:00:00,2025-06-23 04:00:00,SPY,long,BUY_CALL,602.68,600.15,20.305389068406416,-0.004197915975310236,-0.08524031715515314,0.49790097279208045,max_hold,directional
2025-06-20 04:00:00,2025-06-25 04:00:00,SPY,long,BUY_CALL,594.28,607.12,19.90187176569345,0.021605976980547944,0.42999938323938974,0.5005383591141019,max_hold,directional
2025-06-25 04:00:00,2025-06-30 04:00:00,SPY,long,BUY_CALL,607.12,617.85,20.31679026490799,0.017673606535775495,0.3590709572118578,0.49997792644160133,max_hold,directional
2025-06-24 04:00:00,2025-06-30 04:00:00,SPY,long,BUY_CALL,606.78,617.85,20.32343832618189,0.018243844556511506,0.3707776496767108,0.5003138582195554,max_hold,directional
2025-06-23 04:00:00,2025-06-30 04:00:00,SPY,long,BUY_CALL,600.15,617.85,20.772405810796787,0.029492626843289255,0.612632813215203,0.5009214754189764,max_hold,directional
2025-06-26 04:00:00,2025-07-01 04:00:00,SPY,long,BUY_CALL,611.87,617.65,19.888100346395863,0.009446451043522272,0.18787196627088687,0.4998750264729772,max_hold,directional
2025-06-27 04:00:00,2025-07-02 04:00:00,SPY,long,BUY_CALL,614.91,620.45,19.463673588638816,0.00900944853718443,0.1753569655413972,0.4995243425454412,max_hold,directional
2025-07-02 04:00:00,2025-07-07 04:00:00,SPY,long,BUY_CALL,620.45,620.68,20.375421879970165,0.00037069868643710934,0.0075531421265068776,0.5007505889024053,max_hold,directional
2025-07-01 04:00:00,2025-07-07 04:00:00,SPY,long,BUY_CALL,617.65,620.68,20.38827101291277,0.004905690925281264,0.10001855609022121,0.5006084243740354,max_hold,directional
2025-06-30 04:00:00,2025-07-07 04:00:00,SPY,long,BUY_CALL,617.85,620.68,20.370376507775028,0.0045803997734076675,0.09330446794044162,0.4994269560064588,max_hold,directional
2025-07-03 04:00:00,2025-07-08 04:00:00,SPY,long,BUY_CALL,625.34,620.34,18.556032187512283,-0.007995650366200787,-0.14836754555531617,0.43095494342701773,max_hold,directional
2025-07-09 04:00:00,2025-07-14 04:00:00,SPY,long,BUY_CALL,624.06,624.81,18.981744979048493,0.0012018075185078359,0.022812403830218844,0.4303119881238256,max_hold,directional
2025-07-08 04:00:00,2025-07-14 04:00:00,SPY,long,BUY_CALL,620.34,624.81,19.359576257430927,0.007205725892252496,0.1394997999012067,0.4302933393205915,max_hold,directional
2025-07-07 04:00:00,2025-07-14 04:00:00,SPY,long,BUY_CALL,620.68,624.81,19.38044380486733,0.006653992395437256,0.12895732569778628,0.43038278354065757,max_hold,directional
2025-07-10 04:00:00,2025-07-15 04:00:00,SPY,long,BUY_CALL,625.82,622.14,26.59485059701879,-0.005880285065993518,-0.15638530279797838,0.4305863334025655,max_hold,directional
2025-07-11 04:00:00,2025-07-16 04:00:00,SPY,long,BUY_CALL,623.62,624.22,25.856644096401414,0.000962124370610344,0.02487730742734588,0.43073959184544425,max_hold,directional
2025-07-16 04:00:00,2025-07-21 04:00:00,SPY,long,BUY_CALL,624.22,628.77,26.724268690166895,0.007289096792797338,0.19479578119934984,0.43083159906523566,max_hold,directional
2025-07-15 04:00:00,2025-07-21 04:00:00,SPY,long,BUY_CALL,622.14,628.77,26.73550778192126,0.01065676535827948,0.2849140331663899,0.4303928269233022,max_hold,directional
2025-07-14 04:00:00,2025-07-21 04:00:00,SPY,long,BUY_CALL,624.81,628.77,26.76252826538556,0.006337926729725896,0.16961894324823196,0.43101815415280204,max_hold,directional
2025-07-17 04:00:00,2025-07-22 04:00:00,SPY,long,BUY_CALL,628.04,628.86,25.982121319253785,0.0013056493216993346,0.033923539076793525,0.4309794558371816,max_hold,directional
