entry_date,exit_date,symbol,spread_type,direction,entry_price,exit_price,entry_vix,exit_vix,position_size,pnl_pct,pnl_dollar,hold_days,exit_reason,vrp_at_entry,regime_at_entry,size_multiplier
2022-03-21 04:00:00,2022-03-22 04:00:00,SPY,bull_put,long,444.39,449.59,23.53,22.94,200.0,0.17912150138391916,35.82430027678383,1,take_profit,-0.018213402710996585,NEUTRAL,1.0
2022-03-28 04:00:00,2022-03-29 04:00:00,SPY,bull_put,long,455.84,461.53,19.63,18.9,200.71648600553567,0.19083674973674966,38.30408180787823,1,take_profit,-0.040703397373881345,NEUTRAL,1.0
2022-04-04 04:00:00,2022-04-06 04:00:00,SPY,bull_put,long,456.8,446.52,18.57,22.1,201.4825676416932,-0.3,-60.44477029250796,2,stop_loss,-0.011904356001136512,NEUTRAL,1.0
2022-04-19 04:00:00,2022-04-21 04:00:00,SPY,bull_put,long,445.04,438.06,21.37,22.68,196.2681987911262,-0.3,-58.88045963733786,2,stop_loss,0.040482157830149884,NEUTRAL,1.0
2022-04-11 04:00:00,2022-04-22 04:00:00,SPY,bear_call,short,439.92,426.04,24.37,28.21,200.27367223584304,0.3,60.082101670752905,11,take_profit,0.05292903344531835,NEUTRAL,1.0
2022-04-26 04:00:00,2022-04-28 04:00:00,SPY,bull_put,long,416.1,427.81,33.52,29.99,200.2977050765114,0.3,60.089311522953416,2,take_profit,0.13211282310475253,NEUTRAL,1.0
2022-05-03 04:00:00,2022-05-04 04:00:00,SPY,bear_call,short,416.38,429.06,29.25,25.42,201.49949130697044,-0.3,-60.44984739209113,1,stop_loss,0.04395829539389462,NEUTRAL,1.0
2022-05-10 04:00:00,2022-05-11 04:00:00,SPY,bull_put,long,399.09,392.75,32.99,32.56,200.29049435912862,-0.3,-60.08714830773858,1,stop_loss,0.01876621147089097,NEUTRAL,1.0
2022-05-17 04:00:00,2022-05-18 04:00:00,SPY,bear_call,short,408.32,391.86,26.1,30.96,199.08875139297382,0.27566896551724135,54.88259014262034,1,take_profit,-0.06686301318320631,NEUTRAL,1.0
2022-05-24 04:00:00,2022-05-26 04:00:00,SPY,bear_call,short,393.89,405.31,29.45,27.5,200.18640319582624,-0.3,-60.05592095874787,2,stop_loss,-0.041933192935110886,NEUTRAL,1.0
2022-06-01 04:00:00,2022-06-02 04:00:00,SPY,bear_call,short,409.59,417.34,25.69,24.72,198.98528477665127,-0.3,-59.69558543299538,1,stop_loss,-0.06394539829623835,NEUTRAL,1.0
2022-06-08 04:00:00,2022-06-09 04:00:00,SPY,bear_call,short,411.22,401.44,23.96,26.09,197.79137306799137,0.29026527545909847,57.411967387013824,1,take_profit,-0.02559039344645206,NEUTRAL,1.0
2022-06-15 04:00:00,2022-06-16 04:00:00,SPY,bear_call,short,379.2,366.65,29.62,32.95,198.93961241573166,0.2867363943281566,57.04322715312787,1,take_profit,-0.006395049583184265,NEUTRAL,1.0
2022-06-23 04:00:00,2022-06-24 04:00:00,SPY,bear_call,short,378.06,390.08,29.05,27.23,200.0804769587942,-0.3,-60.02414308763826,1,stop_loss,-0.010758842142733038,NEUTRAL,1.0
2022-06-30 04:00:00,2022-07-06 04:00:00,SPY,bear_call,short,377.25,383.25,28.71,26.73,198.87999409704145,-0.3,-59.66399822911243,6,stop_loss,-0.016227587941135935,NEUTRAL,1.0
2022-07-08 04:00:00,2022-07-11 04:00:00,SPY,bear_call,short,388.67,384.23,24.64,26.17,197.6867141324592,0.1728394670728581,34.1680663180387,3,take_profit,-0.04978849826361187,NEUTRAL,1.0
2022-07-15 04:00:00,2022-07-19 04:00:00,SPY,bear_call,short,385.13,392.27,24.23,24.5,198.37007545881997,-0.3,-59.511022637645986,4,stop_loss,0.0038708394022832493,NEUTRAL,1.0
2022-07-22 04:00:00,2022-07-27 04:00:00,SPY,bull_put,long,395.09,401.04,23.03,23.24,197.17985500606702,0.24253011552675524,47.82205301417028,5,take_profit,0.018179534355145993,NEUTRAL,1.0
2022-08-05 04:00:00,2022-08-10 04:00:00,SPY,bull_put,long,413.47,419.99,21.15,19.74,194.1735701450234,0.2575346941737,50.00643100391409,5,take_profit,0.01465003605593676,NEUTRAL,1.0
2022-07-29 04:00:00,2022-08-10 04:00:00,SPY,bull_put,long,411.99,419.99,21.33,19.74,198.1362960663504,0.3,59.44088881990512,12,take_profit,0.021569219234410297,NEUTRAL,1.0
2022-08-19 04:00:00,2022-08-22 04:00:00,SPY,bull_put,long,422.14,413.35,20.6,23.8,196.31873761357028,-0.3,-58.89562128407108,3,stop_loss,0.03270414597585708,NEUTRAL,1.0
2022-08-12 04:00:00,2022-08-22 04:00:00,SPY,bull_put,long,427.1,413.35,19.53,23.8,200.3252424628268,-0.3,-60.09757273884804,10,stop_loss,0.005768049029632655,NEUTRAL,1.0
2022-08-26 04:00:00,2022-08-30 04:00:00,SPY,bull_put,long,405.31,398.21,25.56,26.21,197.94537858236845,-0.3,-59.38361357471053,4,stop_loss,0.05316577754612789,NEUTRAL,1.0
2022-09-02 04:00:00,2022-09-08 04:00:00,SPY,bear_call,short,392.24,400.38,25.47,23.61,196.75770631087425,-0.3,-59.02731189326227,6,stop_loss,0.05481844060487975,NEUTRAL,1.0
2022-09-12 04:00:00,2022-09-13 04:00:00,SPY,bull_put,long,410.97,393.1,23.87,27.27,195.577160073009,-0.3,-58.6731480219027,1,stop_loss,0.03702704797902953,NEUTRAL,1.0
2022-09-19 04:00:00,2022-09-20 04:00:00,SPY,bear_call,short,388.55,384.09,25.76,27.16,194.40369711257097,0.1676264388781045,32.587199451717915,1,take_profit,0.005735942762096324,NEUTRAL,1.0
2022-09-26 04:00:00,2022-09-28 04:00:00,SPY,bull_put,long,364.31,370.53,32.26,30.18,195.05544110160528,0.2662019996016883,51.92414845443666,2,take_profit,0.10258640595900245,NEUTRAL,1.0
2022-10-03 04:00:00,2022-10-04 04:00:00,SPY,bear_call,short,366.61,377.97,30.1,29.07,196.09392407069402,-0.3,-58.8281772212082,1,stop_loss,0.03314840170416444,NEUTRAL,1.0
2022-10-10 04:00:00,2022-10-13 04:00:00,SPY,bear_call,short,360.02,365.97,32.45,31.94,194.91736052626985,-0.3,-58.47520815788095,3,stop_loss,0.0433576881228569,NEUTRAL,1.0
2022-10-17 04:00:00,2022-10-21 04:00:00,SPY,bear_call,short,366.82,374.29,31.37,29.69,193.74785636311222,-0.3,-58.12435690893366,4,stop_loss,0.023734597578398353,NEUTRAL,1.0
2022-10-24 04:00:00,2022-10-25 04:00:00,SPY,bear_call,short,378.87,384.92,29.85,28.46,192.58536922493357,-0.3,-57.77561076748007,1,stop_loss,0.0046493953681095435,NEUTRAL,1.0
2022-10-31 04:00:00,2022-11-02 04:00:00,SPY,bull_put,long,386.21,374.87,25.88,25.86,191.42985700958397,-0.3,-57.42895710287519,2,stop_loss,-0.014747485467144661,NEUTRAL,1.0
2022-11-07 05:00:00,2022-11-09 05:00:00,SPY,bull_put,long,379.95,374.13,24.35,26.09,190.28127786752648,-0.3,-57.084383360257945,2,stop_loss,-0.008274521954413,NEUTRAL,1.0
2022-11-21 05:00:00,2022-11-22 05:00:00,SPY,bull_put,long,394.59,399.9,22.36,21.29,185.35679839631493,0.2054550900935149,38.082497713960365,1,take_profit,-0.05210405896777273,NEUTRAL,1.0
2022-11-14 05:00:00,2022-11-22 05:00:00,SPY,bull_put,long,395.12,399.9,23.73,21.29,189.13959020032132,0.20913091344235216,39.55493526670536,8,take_profit,-0.05289838453225443,NEUTRAL,1.0
2022-11-29 05:00:00,2022-11-30 05:00:00,SPY,bull_put,long,395.23,407.68,21.89,20.58,190.69233885993464,0.3,57.20770165798039,1,take_profit,-0.04654952719392638,NEUTRAL,1.0
2022-12-06 05:00:00,2022-12-12 05:00:00,SPY,bull_put,long,393.83,398.95,22.17,25.0,191.83649289309426,0.1974605017578835,37.880130142143045,6,take_profit,-0.054281996830154666,NEUTRAL,1.0
2022-12-13 05:00:00,2022-12-15 05:00:00,SPY,bull_put,long,401.97,389.63,22.55,22.83,192.59409549593713,-0.3,-57.77822864878114,2,stop_loss,0.04172779693238818,NEUTRAL,1.0
2022-12-20 05:00:00,2022-12-21 05:00:00,SPY,bear_call,short,380.54,386.23,21.48,20.07,191.4385309229615,-0.3,-57.43155927688844,1,stop_loss,0.005308120404889344,NEUTRAL,1.0
2022-12-28 05:00:00,2022-12-29 05:00:00,SPY,bear_call,short,376.66,383.44,22.14,21.44,190.2898997374237,-0.3,-57.08696992122711,1,stop_loss,0.008640317859547775,NEUTRAL,1.0
2023-01-05 05:00:00,2023-01-06 05:00:00,SPY,bear_call,short,379.38,388.08,22.46,21.13,189.14816033899916,-0.3,-56.744448101699746,1,stop_loss,0.043667399671638796,NEUTRAL,1.0
2023-01-12 05:00:00,2023-01-19 05:00:00,SPY,bull_put,long,396.96,388.64,18.83,20.52,188.01327137696518,-0.3,-56.403981413089554,7,stop_loss,-0.007504182803601767,NEUTRAL,1.0
2023-01-20 05:00:00,2023-01-23 05:00:00,SPY,bull_put,long,395.88,400.63,19.85,19.81,186.88519174870336,0.1907787814489239,35.653729152666116,3,take_profit,0.016341800836226217,NEUTRAL,1.0
2023-01-27 05:00:00,2023-02-01 05:00:00,SPY,bull_put,long,405.68,410.8,18.51,17.87,187.59826633175672,0.20731177282587276,38.89132917229672,5,take_profit,0.02459036218140806,NEUTRAL,1.0
2023-02-10 05:00:00,2023-02-13 05:00:00,SPY,bull_put,long,408.04,412.83,20.53,20.34,184.6085710568986,0.18688567787471683,34.50069794345132,3,take_profit,0.037690099620011186,NEUTRAL,1.0
2023-02-17 05:00:00,2023-02-21 05:00:00,SPY,bull_put,long,407.26,399.09,20.02,22.87,185.2985850157676,-0.3,-55.58957550473028,4,stop_loss,0.045992872654239625,NEUTRAL,1.0
2023-02-03 05:00:00,2023-02-21 05:00:00,SPY,bull_put,long,412.35,399.09,18.33,22.87,188.37609291520263,-0.3,-56.51282787456079,18,stop_loss,0.014770627920059093,NEUTRAL,1.0
2023-02-27 05:00:00,2023-03-03 05:00:00,SPY,bull_put,long,397.73,404.19,20.95,18.49,186.82405880648585,0.26331662463717803,49.19388056594151,4,take_profit,0.042402196743357046,NEUTRAL,1.0
2023-03-06 05:00:00,2023-03-07 05:00:00,SPY,bull_put,long,404.47,398.27,18.61,19.59,187.80793641780468,-0.3,-56.3423809253414,1,stop_loss,0.038579724383716485,NEUTRAL,1.0
2023-03-13 04:00:00,2023-03-14 04:00:00,SPY,bull_put,long,385.36,391.73,26.52,23.73,186.68108879929784,0.25628413175621423,47.843400758232775,1,take_profit,0.10729928764170332,NEUTRAL,1.0
