entry_date,exit_date,entry_price,exit_price,pnl_pct,vix,volatility_20d,rsi_14,return_5d,close
2024-12-17 05:00:00,2024-12-27 05:00:00,604.29,595.01,-0.1809399736329668,0.0,0.004022069951577,58.204775418165006,0.0024717982747179,604.29
2025-01-10 05:00:00,2025-01-21 05:00:00,580.49,603.05,-0.5049999999999999,0.0,0.0102318865048192,38.5000915842995,-0.0070983853311439,580.49
2025-02-21 05:00:00,2025-03-03 05:00:00,599.94,583.77,-0.5049999999999999,0.0,0.0074074028415024,46.48777427141843,-0.0160562872090924,599.94
2025-02-28 05:00:00,2025-03-11 04:00:00,594.18,555.92,-0.5049999999999999,0.0,0.0081182734163576,44.57236361326305,-0.0096009600960097,594.18
2025-03-03 05:00:00,2025-03-14 04:00:00,583.77,562.81,-0.5049999999999999,0.0,0.0088914159953968,37.4094929092453,-0.0225046466067213,583.77
2025-08-01 04:00:00,2025-08-11 04:00:00,621.72,635.92,-0.5049999999999999,0.0,0.0054623815411156,47.64727593142238,-0.024140637262596,621.72
2025-10-10 04:00:00,2025-10-20 04:00:00,653.02,671.3,-0.5049999999999999,0.0,0.007286470544986,41.816974787327446,-0.0241927048310695,653.02
2025-10-27 04:00:00,2025-11-06 05:00:00,685.24,670.31,-0.4681967388554904,0.0,0.0088441701783251,67.69761085448587,0.0207656785341874,685.24
2025-11-10 05:00:00,2025-11-20 05:00:00,681.44,652.53,-0.5049999999999999,0.0,0.0075802442110597,57.71582487077615,-0.0027804606784324,681.44
