entry_date,exit_date,symbol,direction,signal,entry_price,exit_price,position_size,pnl_pct,pnl_dollar,confidence,exit_reason,mode
2025-04-11 04:00:00,2025-04-16 04:00:00,SPY,short,BUY_PUT,533.94,525.66,14.55710408631619,0.33,4.803844348484343,0.4446275916695594,take_profit,options_credit
2025-04-10 04:00:00,2025-04-21 04:00:00,SPY,short,BUY_PUT,524.58,513.88,14.782481415343987,0.33,4.8782188670635165,0.4456458923220634,take_profit,options_credit
2025-04-21 04:00:00,2025-04-22 04:00:00,SPY,long,BUY_CALL,513.88,527.25,20.30159780603081,0.33,6.699527275990167,0.8234080603718757,take_profit,options_credit
2025-04-16 04:00:00,2025-04-22 04:00:00,SPY,long,BUY_CALL,525.66,527.25,20.349890090038723,0.1655449149640465,3.368820824483154,0.8256627476215362,take_profit,options_credit
2025-04-22 04:00:00,2025-04-23 04:00:00,SPY,long,BUY_CALL,527.25,535.42,20.894747520623696,0.33,6.89526668180582,0.8227315625548363,take_profit,options_credit
2025-04-23 04:00:00,2025-04-24 04:00:00,SPY,long,BUY_CALL,535.42,546.69,21.002069217322315,0.33,6.930682841716364,0.820877038538456,take_profit,options_credit
2025-04-15 04:00:00,2025-04-24 04:00:00,SPY,long,BUY_CALL,537.61,546.69,13.097671885710175,0.33,4.322231722284359,0.3734147899587161,take_profit,options_credit
2025-04-24 04:00:00,2025-04-25 04:00:00,SPY,long,BUY_CALL,546.69,550.64,21.47072284189461,0.1754566298999405,3.7671806713545015,0.8200280970335007,take_profit,options_credit
2025-05-06 04:00:00,2025-05-08 04:00:00,SPY,long,BUY_CALL,558.8,565.06,28.518199020345843,0.2794566929133855,7.969601586071599,0.7480281898379326,take_profit,options_credit
2025-05-12 04:00:00,2025-05-14 04:00:00,SPY,long,BUY_CALL,582.99,587.59,28.72067009457555,0.2065878831540858,5.933342437605222,0.747750104367733,take_profit,options_credit
2025-05-21 04:00:00,2025-05-27 04:00:00,SPY,long,BUY_CALL,582.86,591.15,28.85331085221732,0.33,9.521592581231715,0.7467636474967003,take_profit,options_credit
2025-05-27 04:00:00,2025-06-03 04:00:00,SPY,long,BUY_CALL,591.15,596.09,29.13643067753188,0.2993450477882114,8.72184623354369,0.7482127258181572,take_profit,options_credit
2025-06-17 04:00:00,2025-06-23 04:00:00,SPY,long,BUY_CALL,597.53,600.15,28.6705309326734,0.195463775877362,5.604050232509048,0.7515478068590165,take_profit,options_credit
2025-06-16 04:00:00,2025-06-24 04:00:00,SPY,long,BUY_CALL,602.68,606.78,29.410474012081,0.2816648304241065,8.283896175305385,0.7501434767246247,take_profit,options_credit
2025-06-24 04:00:00,2025-06-26 04:00:00,SPY,long,BUY_CALL,606.78,611.87,21.175559099558523,0.2175479415933299,4.606699294196863,0.3890821455012668,take_profit,options_credit
2025-08-01 04:00:00,2025-08-11 04:00:00,SPY,short,BUY_PUT,621.72,635.92,20.567350578519005,-0.2481970465484721,-10.386512042152097,0.3600524136424065,stop_loss,options_credit
2025-08-22 04:00:00,2025-08-28 04:00:00,SPY,long,BUY_CALL,645.31,648.92,21.11774844528186,0.2220726317583802,4.689673974055184,0.3911965423088693,take_profit,options_credit
2025-09-04 04:00:00,2025-09-10 04:00:00,SPY,long,BUY_CALL,649.12,652.21,21.193627819739675,0.2037263988168608,4.317701473580402,0.3906969098340381,take_profit,options_credit
2025-10-10 04:00:00,2025-10-20 04:00:00,SPY,short,BUY_PUT,653.02,671.3,20.510753424811703,-0.2481970465484721,-10.357930479529909,0.358725711107254,stop_loss,options_credit
2025-10-13 04:00:00,2025-10-23 04:00:00,SPY,short,BUY_PUT,663.04,671.76,20.154657898933323,0.0203330115830111,0.4098048925106379,0.3593132266402244,time_exit,options_credit
2025-10-30 04:00:00,2025-11-03 05:00:00,SPY,long,BUY_CALL,679.83,683.34,20.655899952028765,0.1795872203344951,3.709535655892276,0.3890289930592883,take_profit,options_credit
2025-10-27 04:00:00,2025-11-06 05:00:00,SPY,long,BUY_CALL,685.24,670.31,21.046124810865614,-0.2481970465484721,-9.853727001992905,0.3889150364290584,stop_loss,options_credit
2025-11-10 05:00:00,2025-11-20 05:00:00,SPY,long,BUY_CALL,681.44,652.53,20.939169403448844,-0.2481970465484721,-10.574280548741664,0.3892437187920917,stop_loss,options_credit
2025-11-20 05:00:00,2025-11-21 05:00:00,SPY,long,BUY_CALL,652.53,659.03,20.03605972033984,0.2356470123978974,4.721437613323936,0.3920454053174365,take_profit,options_credit
2025-11-21 05:00:00,2025-11-24 05:00:00,SPY,long,BUY_CALL,659.03,668.73,19.678557571758272,0.33,6.493923998680231,0.3722781417830642,take_profit,options_credit
2025-11-14 05:00:00,2025-11-24 05:00:00,SPY,long,BUY_CALL,671.93,668.73,20.15123426587281,0.1126135907014134,2.269302847745299,0.3890386266600001,time_exit,options_credit
2025-11-13 05:00:00,2025-11-24 05:00:00,SPY,long,BUY_CALL,672.04,668.73,21.005861127619983,0.1108216772811151,2.327904762897022,0.4090517191376004,time_exit,options_credit
2025-11-24 05:00:00,2025-11-25 05:00:00,SPY,long,BUY_CALL,668.73,675.02,20.308484690615305,0.2234295530333605,4.537515657209022,0.3584494549719536,take_profit,options_credit
2025-11-25 05:00:00,2025-11-26 05:00:00,SPY,long,BUY_CALL,675.02,679.68,20.813678793958797,0.1683769814227716,3.504544407629936,0.3762747394851601,take_profit,options_credit
2025-12-17 05:00:00,2025-12-18 05:00:00,SPY,long,BUY_CALL,671.4,676.47,21.239919432246293,0.1826304736371777,3.8790565459266353,0.3914577333222735,take_profit,options_credit
2025-12-23 05:00:00,2026-01-02 05:00:00,SPY,long,BUY_CALL,687.96,683.17,21.29389929578254,0.088411244839815,1.8826201442337955,0.3906781269203532,time_exit,options_credit
2026-01-20 05:00:00,2026-01-21 05:00:00,SPY,long,BUY_CALL,677.58,685.4,21.317510910440944,0.2704035980991154,5.764331652700381,0.3901936678181995,take_profit,options_credit
2026-01-22 05:00:00,2026-01-26 05:00:00,SPY,long,BUY_CALL,688.98,692.73,21.040171241386577,0.1857422276408604,3.90804827632031,0.3908598838340152,take_profit,options_credit
2026-01-21 05:00:00,2026-01-26 05:00:00,SPY,long,BUY_CALL,685.4,692.73,21.441724953823588,0.3177786693901385,6.813722825255389,0.3908773628960956,take_profit,options_credit
2026-01-23 05:00:00,2026-01-27 05:00:00,SPY,long,BUY_CALL,689.23,695.49,20.642580374523043,0.2658171872959677,5.487152653686659,0.3906885800849307,take_profit,options_credit
2026-01-26 05:00:00,2026-02-02 05:00:00,SPY,long,BUY_CALL,692.73,695.41,21.235053405174863,0.2006125258037026,4.260017699188645,0.3899943349849094,take_profit,options_credit
2026-02-10 05:00:00,2026-02-12 05:00:00,SPY,short,BUY_PUT,692.12,681.27,14.670984376331464,0.33,4.841424844189383,0.3605004319548607,take_profit,options_credit
2026-02-09 05:00:00,2026-02-12 05:00:00,SPY,short,BUY_PUT,693.95,681.27,14.8726903947749,0.33,4.907987830275717,0.3610641428828239,take_profit,options_credit
2026-02-06 05:00:00,2026-02-12 05:00:00,SPY,short,BUY_PUT,690.62,681.27,15.072012472267634,0.33,4.97376411584832,0.3613300243020058,take_profit,options_credit
2026-03-09 04:00:00,2026-03-12 04:00:00,SPY,short,BUY_PUT,678.27,666.06,23.593771943188568,0.33,7.785944741252227,0.4510881838202476,take_profit,options_credit
2026-03-17 04:00:00,2026-03-18 04:00:00,SPY,short,BUY_PUT,670.79,661.43,27.14147017566847,0.3234813205325069,8.77975861361889,0.6361937973896663,take_profit,options_credit
2026-03-16 04:00:00,2026-03-18 04:00:00,SPY,short,BUY_PUT,669.03,661.43,23.14339238117861,0.2829140546761737,6.54759097752091,0.449508530294733,take_profit,options_credit
2026-03-12 04:00:00,2026-03-18 04:00:00,SPY,short,BUY_PUT,666.06,661.43,28.4077853762548,0.2519291655406419,7.15674966469752,0.6376475248734157,take_profit,options_credit
2026-03-19 04:00:00,2026-03-20 04:00:00,SPY,short,BUY_PUT,659.8,648.57,28.21227375373165,0.33,9.310050338731443,0.635949552456538,take_profit,options_credit
2026-03-18 04:00:00,2026-03-20 04:00:00,SPY,short,BUY_PUT,661.43,648.57,28.902566995470824,0.33,9.537847108505373,0.6359819475809734,take_profit,options_credit
2026-03-20 04:00:00,2026-03-20 04:00:00,SPY,short,BUY_PUT,648.57,648.57,32.80446327130384,0.00825,0.2706368219882566,0.7695908331871033,backtest_end,options_credit
